class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,merge3_cnnz,merge6_cnnz,merge7_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,merge3_time,merge6_time,merge7_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,merge3_compute_t,merge6_compute_t,merge7_compute_t,phases,cublas_ms,ocean_ms
Mildly sparse,bcsstk27,1224,56126,3.7462888205391085,138106,138106,138106,138106,138106,138106,138106,0.0,,0.05299999999999727,0.4479999999999791,0.10400000000004184,0.14999999999997726,0.6050000000000182,0.999,,,,,1.546,2.223,0.838,0.696,0.842,0.832,,0.6219999999999573,1.2450000000000045,1.9379999999999882,0.5579999999999927,0.41000000000008185,0.4379999999999882,0.4339999999999691,"{('cu', 'start'): 610.319, ('cu', 'h2dmalloc'): 610.385, ('cu', 'h2d'): 610.417, ('cu', 'workest'): 610.47, ('cu', 'compute'): 610.918, ('cu', 'copy'): 611.022, ('cu', 'pack'): 611.039, ('cu', 'd2h'): 611.189, ('gust', 'start'): 611.324, ('gust', 'h2d'): 611.432, ('gust', 'count'): 611.455, ('gust', 'scan'): 611.491, ('gust', 'expand'): 611.636, ('gust', 'sort'): 612.157, ('gust', 'reduce'): 612.314, ('gust', 'final'): 612.606, ('gust', 'pack'): 612.677, ('gust', 'd2h'): 612.736, ('merge', 'start'): 612.877, ('merge', 'h2d'): 612.973, ('merge', 'count'): 613.0, ('merge', 'scan'): 613.034, ('merge', 'expand'): 613.416, ('merge', 'merge'): 614.55, ('merge', 'final'): 614.702, ('merge', 'compact'): 614.842, ('merge', 'pack'): 614.911, ('merge', 'd2h'): 614.97, ('mrg2', 'start'): 615.106, ('mrg2', 'h2d'): 615.2, ('mrg2', 'count'): 615.223, ('mrg2', 'scan'): 615.256, ('mrg2', 'merge'): 615.528, ('mrg2', 'final'): 615.563, ('mrg2', 'compact'): 615.692, ('mrg2', 'pack'): 615.758, ('mrg2', 'd2h'): 615.815, ('mrg3', 'start'): 615.95, ('mrg3', 'h2d'): 616.045, ('mrg3', 'count'): 616.164, ('mrg3', 'scan'): 616.213, ('mrg3', 'merge'): 616.389, ('mrg3', 'pack'): 616.455, ('mrg3', 'd2h'): 616.514, ('mrg6', 'start'): 616.651, ('mrg6', 'h2d'): 616.745, ('mrg6', 'mean_numk'): 616.749, ('mrg6', 'scan'): 616.803, ('mrg6', 'classify'): 616.808, ('mrg6', 'light'): 617.071, ('mrg6', 'compact'): 617.121, ('mrg6', 'pack'): 617.183, ('mrg6', 'd2h'): 617.24, ('mrg7', 'start'): 617.499, ('mrg7', 'h2d'): 617.594, ('mrg7', 'mean_numk'): 617.598, ('mrg7', 'scan'): 617.647, ('mrg7', 'classify'): 617.652, ('mrg7', 'light'): 617.915, ('mrg7', 'compact'): 617.965, ('mrg7', 'pack'): 618.028, ('mrg7', 'd2h'): 618.09}",0.1608600141480565,0.413475199160166
Mildly sparse,bcsstm27,1224,56126,3.7462888205391085,138106,138106,138106,138106,138106,138106,138106,0.0,,0.053999999999973625,0.44899999999995543,0.10500000000001819,0.15599999999994907,0.6079999999999472,0.978,,,,,1.523,2.207,0.812,0.679,0.809,0.804,,0.6259999999999764,1.2480000000000473,1.941000000000031,0.5489999999999782,0.4199999999999591,0.4410000000000309,0.4339999999999691,"{('cu', 'start'): 606.181, ('cu', 'h2dmalloc'): 606.231, ('cu', 'h2d'): 606.263, ('cu', 'workest'): 606.317, ('cu', 'compute'): 606.766, ('cu', 'copy'): 606.871, ('cu', 'pack'): 606.889, ('cu', 'd2h'): 607.045, ('gust', 'start'): 607.165, ('gust', 'h2d'): 607.255, ('gust', 'count'): 607.279, ('gust', 'scan'): 607.313, ('gust', 'expand'): 607.454, ('gust', 'sort'): 607.987, ('gust', 'reduce'): 608.144, ('gust', 'final'): 608.433, ('gust', 'pack'): 608.503, ('gust', 'd2h'): 608.564, ('merge', 'start'): 608.696, ('merge', 'h2d'): 608.774, ('merge', 'count'): 608.799, ('merge', 'scan'): 608.832, ('merge', 'expand'): 609.21, ('merge', 'merge'): 610.365, ('merge', 'final'): 610.515, ('merge', 'compact'): 610.647, ('merge', 'pack'): 610.715, ('merge', 'd2h'): 610.779, ('mrg2', 'start'): 610.907, ('mrg2', 'h2d'): 610.989, ('mrg2', 'count'): 611.013, ('mrg2', 'scan'): 611.047, ('mrg2', 'merge'): 611.314, ('mrg2', 'final'): 611.347, ('mrg2', 'compact'): 611.473, ('mrg2', 'pack'): 611.538, ('mrg2', 'd2h'): 611.598, ('mrg3', 'start'): 611.725, ('mrg3', 'h2d'): 611.802, ('mrg3', 'count'): 611.928, ('mrg3', 'scan'): 611.979, ('mrg3', 'merge'): 612.157, ('mrg3', 'pack'): 612.222, ('mrg3', 'd2h'): 612.282, ('mrg6', 'start'): 612.41, ('mrg6', 'h2d'): 612.486, ('mrg6', 'mean_numk'): 612.491, ('mrg6', 'scan'): 612.545, ('mrg6', 'classify'): 612.551, ('mrg6', 'light'): 612.814, ('mrg6', 'compact'): 612.863, ('mrg6', 'pack'): 612.927, ('mrg6', 'd2h'): 612.988, ('mrg7', 'start'): 613.225, ('mrg7', 'h2d'): 613.303, ('mrg7', 'mean_numk'): 613.309, ('mrg7', 'scan'): 613.36, ('mrg7', 'classify'): 613.365, ('mrg7', 'light'): 613.627, ('mrg7', 'compact'): 613.675, ('mrg7', 'pack'): 613.737, ('mrg7', 'd2h'): 613.796}",0.1620010007172823,0.5366688014706597
Mildly sparse,bcsstk22,138,696,3.6546943919344677,1552,1552,1552,1552,1552,1552,1552,0.0,,0.049999999999954525,0.14600000000007185,0.04699999999991178,0.02400000000000091,0.24299999999993815,0.407,,,,,0.421,0.335,0.284,0.249,0.296,0.276,,0.25900000000001455,0.28099999999994907,0.19299999999998363,0.1490000000000009,0.11300000000005639,0.15600000000006276,0.13999999999998636,"{('cu', 'start'): 589.757, ('cu', 'h2dmalloc'): 589.808, ('cu', 'h2d'): 589.821, ('cu', 'workest'): 589.871, ('cu', 'compute'): 590.017, ('cu', 'copy'): 590.064, ('cu', 'pack'): 590.08, ('cu', 'd2h'): 590.104, ('gust', 'start'): 590.172, ('gust', 'h2d'): 590.234, ('gust', 'count'): 590.253, ('gust', 'scan'): 590.286, ('gust', 'expand'): 590.307, ('gust', 'sort'): 590.412, ('gust', 'reduce'): 590.449, ('gust', 'final'): 590.499, ('gust', 'pack'): 590.515, ('gust', 'd2h'): 590.524, ('merge', 'start'): 590.599, ('merge', 'h2d'): 590.665, ('merge', 'count'): 590.684, ('merge', 'scan'): 590.716, ('merge', 'expand'): 590.742, ('merge', 'merge'): 590.782, ('merge', 'final'): 590.817, ('merge', 'compact'): 590.844, ('merge', 'pack'): 590.858, ('merge', 'd2h'): 590.867, ('mrg2', 'start'): 590.939, ('mrg2', 'h2d'): 590.997, ('mrg2', 'count'): 591.016, ('mrg2', 'scan'): 591.046, ('mrg2', 'merge'): 591.08, ('mrg2', 'final'): 591.109, ('mrg2', 'compact'): 591.131, ('mrg2', 'pack'): 591.146, ('mrg2', 'd2h'): 591.155, ('mrg3', 'start'): 591.229, ('mrg3', 'h2d'): 591.286, ('mrg3', 'count'): 591.312, ('mrg3', 'scan'): 591.355, ('mrg3', 'merge'): 591.385, ('mrg3', 'pack'): 591.399, ('mrg3', 'd2h'): 591.408, ('mrg6', 'start'): 591.482, ('mrg6', 'h2d'): 591.54, ('mrg6', 'mean_numk'): 591.544, ('mrg6', 'scan'): 591.587, ('mrg6', 'classify'): 591.595, ('mrg6', 'light'): 591.638, ('mrg6', 'compact'): 591.68, ('mrg6', 'pack'): 591.696, ('mrg6', 'd2h'): 591.705, ('mrg7', 'start'): 591.783, ('mrg7', 'h2d'): 591.841, ('mrg7', 'mean_numk'): 591.85, ('mrg7', 'scan'): 591.891, ('mrg7', 'classify'): 591.896, ('mrg7', 'light'): 591.926, ('mrg7', 'compact'): 591.966, ('mrg7', 'pack'): 591.981, ('mrg7', 'd2h'): 591.99}",0.0214329920709133,0.169747200421989
Mildly sparse,bcspwr03,118,476,3.418557885665039,1270,1270,1270,1270,1270,1270,1270,0.0,,0.051000000000044565,0.15299999999990632,0.04600000000004911,0.021999999999934516,0.25,0.42,,,,,0.371,0.363,0.302,0.259,0.294,0.291,,0.2680000000000291,0.22800000000006548,0.21199999999998909,0.1610000000000582,0.12200000000007094,0.15600000000006276,0.15300000000002,"{('cu', 'start'): 586.73, ('cu', 'h2dmalloc'): 586.78, ('cu', 'h2d'): 586.793, ('cu', 'workest'): 586.844, ('cu', 'compute'): 586.997, ('cu', 'copy'): 587.043, ('cu', 'pack'): 587.061, ('cu', 'd2h'): 587.083, ('gust', 'start'): 587.159, ('gust', 'h2d'): 587.223, ('gust', 'count'): 587.242, ('gust', 'scan'): 587.275, ('gust', 'expand'): 587.302, ('gust', 'sort'): 587.346, ('gust', 'reduce'): 587.382, ('gust', 'final'): 587.435, ('gust', 'pack'): 587.451, ('gust', 'd2h'): 587.46, ('merge', 'start'): 587.536, ('merge', 'h2d'): 587.596, ('merge', 'count'): 587.62, ('merge', 'scan'): 587.651, ('merge', 'expand'): 587.679, ('merge', 'merge'): 587.734, ('merge', 'final'): 587.769, ('merge', 'compact'): 587.792, ('merge', 'pack'): 587.808, ('merge', 'd2h'): 587.817, ('mrg2', 'start'): 587.907, ('mrg2', 'h2d'): 587.968, ('mrg2', 'count'): 587.988, ('mrg2', 'scan'): 588.019, ('mrg2', 'merge'): 588.062, ('mrg2', 'final'): 588.092, ('mrg2', 'compact'): 588.115, ('mrg2', 'pack'): 588.129, ('mrg2', 'd2h'): 588.139, ('mrg3', 'start'): 588.214, ('mrg3', 'h2d'): 588.271, ('mrg3', 'count'): 588.3, ('mrg3', 'scan'): 588.344, ('mrg3', 'merge'): 588.377, ('mrg3', 'pack'): 588.393, ('mrg3', 'd2h'): 588.402, ('mrg6', 'start'): 588.477, ('mrg6', 'h2d'): 588.535, ('mrg6', 'mean_numk'): 588.54, ('mrg6', 'scan'): 588.584, ('mrg6', 'classify'): 588.59, ('mrg6', 'light'): 588.631, ('mrg6', 'compact'): 588.674, ('mrg6', 'pack'): 588.691, ('mrg6', 'd2h'): 588.7, ('mrg7', 'start'): 588.776, ('mrg7', 'h2d'): 588.835, ('mrg7', 'mean_numk'): 588.84, ('mrg7', 'scan'): 588.89, ('mrg7', 'classify'): 588.895, ('mrg7', 'light'): 588.93, ('mrg7', 'compact'): 588.971, ('mrg7', 'pack'): 588.988, ('mrg7', 'd2h'): 588.997}",0.0405800528824329,0.1719456000020727
Mildly sparse,can_229,229,1777,3.388570012013501,5017,5017,5017,5017,5017,5017,5017,0.0,,0.05200000000002092,0.1490000000000009,0.04800000000000182,0.02400000000000091,0.24900000000002365,0.422,,,,,0.444,0.399,0.33,0.308,0.326,0.319,,0.26500000000010004,0.29500000000007276,0.2559999999999718,0.17300000000000182,0.1610000000000582,0.17799999999999727,0.16399999999998727,"{('cu', 'start'): 581.609, ('cu', 'h2dmalloc'): 581.659, ('cu', 'h2d'): 581.675, ('cu', 'workest'): 581.727, ('cu', 'compute'): 581.876, ('cu', 'copy'): 581.924, ('cu', 'pack'): 581.94, ('cu', 'd2h'): 581.964, ('gust', 'start'): 582.038, ('gust', 'h2d'): 582.102, ('gust', 'count'): 582.122, ('gust', 'scan'): 582.16, ('gust', 'expand'): 582.182, ('gust', 'sort'): 582.293, ('gust', 'reduce'): 582.33, ('gust', 'final'): 582.38, ('gust', 'pack'): 582.397, ('gust', 'd2h'): 582.407, ('merge', 'start'): 582.487, ('merge', 'h2d'): 582.549, ('merge', 'count'): 582.575, ('merge', 'scan'): 582.606, ('merge', 'expand'): 582.636, ('merge', 'merge'): 582.733, ('merge', 'final'): 582.767, ('merge', 'compact'): 582.79, ('merge', 'pack'): 582.805, ('merge', 'd2h'): 582.815, ('mrg2', 'start'): 582.891, ('mrg2', 'h2d'): 582.952, ('mrg2', 'count'): 582.972, ('mrg2', 'scan'): 583.003, ('mrg2', 'merge'): 583.055, ('mrg2', 'final'): 583.089, ('mrg2', 'compact'): 583.109, ('mrg2', 'pack'): 583.125, ('mrg2', 'd2h'): 583.136, ('mrg3', 'start'): 583.226, ('mrg3', 'h2d'): 583.29, ('mrg3', 'count'): 583.334, ('mrg3', 'scan'): 583.381, ('mrg3', 'merge'): 583.431, ('mrg3', 'pack'): 583.451, ('mrg3', 'd2h'): 583.461, ('mrg6', 'start'): 583.539, ('mrg6', 'h2d'): 583.601, ('mrg6', 'mean_numk'): 583.611, ('mrg6', 'scan'): 583.655, ('mrg6', 'classify'): 583.663, ('mrg6', 'light'): 583.717, ('mrg6', 'compact'): 583.76, ('mrg6', 'pack'): 583.779, ('mrg6', 'd2h'): 583.789, ('mrg7', 'start'): 583.87, ('mrg7', 'h2d'): 583.933, ('mrg7', 'mean_numk'): 583.943, ('mrg7', 'scan'): 583.987, ('mrg7', 'classify'): 583.991, ('mrg7', 'light'): 584.04, ('mrg7', 'compact'): 584.082, ('mrg7', 'pack'): 584.097, ('mrg7', 'd2h'): 584.107}",0.0428929924964904,0.3003872002940624
Mildly sparse,can_292,292,2540,2.9789829236254457,11670,11670,11670,11670,11670,11670,11670,0.0,,0.053999999999973625,0.16899999999998272,0.05000000000006821,0.027000000000043656,0.27300000000002456,0.462,,,,,0.483,0.659,0.364,0.3,0.362,0.352,,0.28899999999998727,0.32000000000005,0.5,0.20699999999999363,0.1449999999999818,0.20199999999999818,0.19299999999998363,"{('cu', 'start'): 573.603, ('cu', 'h2dmalloc'): 573.654, ('cu', 'h2d'): 573.673, ('cu', 'workest'): 573.727, ('cu', 'compute'): 573.896, ('cu', 'copy'): 573.946, ('cu', 'pack'): 573.962, ('cu', 'd2h'): 573.989, ('gust', 'start'): 574.071, ('gust', 'h2d'): 574.141, ('gust', 'count'): 574.164, ('gust', 'scan'): 574.2, ('gust', 'expand'): 574.227, ('gust', 'sort'): 574.35, ('gust', 'reduce'): 574.388, ('gust', 'final'): 574.444, ('gust', 'pack'): 574.461, ('gust', 'd2h'): 574.474, ('merge', 'start'): 574.56, ('merge', 'h2d'): 574.626, ('merge', 'count'): 574.648, ('merge', 'scan'): 574.683, ('merge', 'expand'): 574.743, ('merge', 'merge'): 575.049, ('merge', 'final'): 575.087, ('merge', 'compact'): 575.11, ('merge', 'pack'): 575.126, ('merge', 'd2h'): 575.139, ('mrg2', 'start'): 575.224, ('mrg2', 'h2d'): 575.291, ('mrg2', 'count'): 575.313, ('mrg2', 'scan'): 575.346, ('mrg2', 'merge'): 575.428, ('mrg2', 'final'): 575.459, ('mrg2', 'compact'): 575.481, ('mrg2', 'pack'): 575.498, ('mrg2', 'd2h'): 575.511, ('mrg3', 'start'): 575.594, ('mrg3', 'h2d'): 575.658, ('mrg3', 'count'): 575.696, ('mrg3', 'scan'): 575.743, ('mrg3', 'merge'): 575.787, ('mrg3', 'pack'): 575.803, ('mrg3', 'd2h'): 575.816, ('mrg6', 'start'): 575.899, ('mrg6', 'h2d'): 575.964, ('mrg6', 'mean_numk'): 575.969, ('mrg6', 'scan'): 576.015, ('mrg6', 'classify'): 576.02, ('mrg6', 'light'): 576.104, ('mrg6', 'compact'): 576.149, ('mrg6', 'pack'): 576.166, ('mrg6', 'd2h'): 576.179, ('mrg7', 'start'): 576.266, ('mrg7', 'h2d'): 576.332, ('mrg7', 'mean_numk'): 576.337, ('mrg7', 'scan'): 576.383, ('mrg7', 'classify'): 576.388, ('mrg7', 'light'): 576.467, ('mrg7', 'compact'): 576.509, ('mrg7', 'pack'): 576.525, ('mrg7', 'd2h'): 576.54}",0.0477309804409742,0.2638720005750656
Mildly sparse,ash292,292,2208,2.589604053293301,6042,6042,6042,6042,6042,6042,6042,0.0,,0.05099999999993088,0.15200000000004366,0.049999999999954525,0.025999999999953616,0.25299999999992906,0.427,,,,,0.448,0.383,0.306,0.286,0.305,0.296,,0.2680000000000291,0.2939999999999827,0.2340000000000373,0.15999999999996817,0.1410000000000764,0.15800000000001546,0.14999999999997726,"{('cu', 'start'): 572.188, ('cu', 'h2dmalloc'): 572.238, ('cu', 'h2d'): 572.254, ('cu', 'workest'): 572.305, ('cu', 'compute'): 572.457, ('cu', 'copy'): 572.507, ('cu', 'pack'): 572.522, ('cu', 'd2h'): 572.548, ('gust', 'start'): 572.622, ('gust', 'h2d'): 572.688, ('gust', 'count'): 572.707, ('gust', 'scan'): 572.74, ('gust', 'expand'): 572.764, ('gust', 'sort'): 572.872, ('gust', 'reduce'): 572.914, ('gust', 'final'): 572.965, ('gust', 'pack'): 572.982, ('gust', 'd2h'): 572.992, ('merge', 'start'): 573.075, ('merge', 'h2d'): 573.139, ('merge', 'count'): 573.159, ('merge', 'scan'): 573.191, ('merge', 'expand'): 573.224, ('merge', 'merge'): 573.297, ('merge', 'final'): 573.332, ('merge', 'compact'): 573.358, ('merge', 'pack'): 573.373, ('merge', 'd2h'): 573.383, ('mrg2', 'start'): 573.463, ('mrg2', 'h2d'): 573.524, ('mrg2', 'count'): 573.544, ('mrg2', 'scan'): 573.575, ('mrg2', 'merge'): 573.617, ('mrg2', 'final'): 573.647, ('mrg2', 'compact'): 573.67, ('mrg2', 'pack'): 573.684, ('mrg2', 'd2h'): 573.695, ('mrg3', 'start'): 573.774, ('mrg3', 'h2d'): 573.834, ('mrg3', 'count'): 573.869, ('mrg3', 'scan'): 573.92, ('mrg3', 'merge'): 573.959, ('mrg3', 'pack'): 573.975, ('mrg3', 'd2h'): 573.986, ('mrg6', 'start'): 574.065, ('mrg6', 'h2d'): 574.126, ('mrg6', 'mean_numk'): 574.131, ('mrg6', 'scan'): 574.175, ('mrg6', 'classify'): 574.179, ('mrg6', 'light'): 574.225, ('mrg6', 'compact'): 574.268, ('mrg6', 'pack'): 574.284, ('mrg6', 'd2h'): 574.294, ('mrg7', 'start'): 574.376, ('mrg7', 'h2d'): 574.437, ('mrg7', 'mean_numk'): 574.442, ('mrg7', 'scan'): 574.485, ('mrg7', 'classify'): 574.489, ('mrg7', 'light'): 574.529, ('mrg7', 'compact'): 574.571, ('mrg7', 'pack'): 574.587, ('mrg7', 'd2h'): 574.597}",0.0474419211968779,0.1740063999313861
Mildly sparse,bcspwr04,274,1612,2.1471575470190207,4982,4982,4982,4982,4982,4982,4982,0.0,,0.05200000000002092,0.1490000000000009,0.04899999999997817,0.02400000000000091,0.25,0.416,,,,,0.441,0.403,0.313,0.265,0.317,0.306,,0.26700000000005275,0.29300000000000637,0.2619999999999436,0.16999999999995907,0.12599999999997635,0.17600000000004457,0.16300000000001091,"{('cu', 'start'): 577.505, ('cu', 'h2dmalloc'): 577.554, ('cu', 'h2d'): 577.569, ('cu', 'workest'): 577.621, ('cu', 'compute'): 577.77, ('cu', 'copy'): 577.819, ('cu', 'pack'): 577.836, ('cu', 'd2h'): 577.86, ('gust', 'start'): 577.927, ('gust', 'h2d'): 577.995, ('gust', 'count'): 578.016, ('gust', 'scan'): 578.048, ('gust', 'expand'): 578.073, ('gust', 'sort'): 578.18, ('gust', 'reduce'): 578.218, ('gust', 'final'): 578.271, ('gust', 'pack'): 578.288, ('gust', 'd2h'): 578.297, ('merge', 'start'): 578.375, ('merge', 'h2d'): 578.436, ('merge', 'count'): 578.457, ('merge', 'scan'): 578.487, ('merge', 'expand'): 578.526, ('merge', 'merge'): 578.624, ('merge', 'final'): 578.659, ('merge', 'compact'): 578.683, ('merge', 'pack'): 578.698, ('merge', 'd2h'): 578.708, ('mrg2', 'start'): 578.783, ('mrg2', 'h2d'): 578.844, ('mrg2', 'count'): 578.865, ('mrg2', 'scan'): 578.895, ('mrg2', 'merge'): 578.947, ('mrg2', 'final'): 578.977, ('mrg2', 'compact'): 578.998, ('mrg2', 'pack'): 579.014, ('mrg2', 'd2h'): 579.024, ('mrg3', 'start'): 579.103, ('mrg3', 'h2d'): 579.163, ('mrg3', 'count'): 579.196, ('mrg3', 'scan'): 579.239, ('mrg3', 'merge'): 579.271, ('mrg3', 'pack'): 579.289, ('mrg3', 'd2h'): 579.298, ('mrg6', 'start'): 579.374, ('mrg6', 'h2d'): 579.433, ('mrg6', 'mean_numk'): 579.443, ('mrg6', 'scan'): 579.486, ('mrg6', 'classify'): 579.492, ('mrg6', 'light'): 579.547, ('mrg6', 'compact'): 579.589, ('mrg6', 'pack'): 579.609, ('mrg6', 'd2h'): 579.618, ('mrg7', 'start'): 579.697, ('mrg7', 'h2d'): 579.757, ('mrg7', 'mean_numk'): 579.766, ('mrg7', 'scan'): 579.808, ('mrg7', 'classify'): 579.814, ('mrg7', 'light'): 579.862, ('mrg7', 'compact'): 579.904, ('mrg7', 'pack'): 579.92, ('mrg7', 'd2h'): 579.93}",0.026453984901309,0.176969600119628
Mildly sparse,bcsstk13,2003,83883,2.0907979019987244,396773,396773,396773,396773,396773,396773,396773,0.0,,0.05600000000004002,0.5489999999999782,0.15399999999999636,0.36000000000001364,0.7590000000000146,1.402,,,,,2.168,6.279,1.52,1.453,1.512,1.507,,0.8260000000000218,1.7039999999999509,5.81899999999996,1.05600000000004,0.9940000000000282,0.9370000000000118,0.9279999999999973,"{('cu', 'start'): 620.909, ('cu', 'h2dmalloc'): 620.96, ('cu', 'h2d'): 621.0, ('cu', 'workest'): 621.056, ('cu', 'compute'): 621.605, ('cu', 'copy'): 621.759, ('cu', 'pack'): 621.826, ('cu', 'd2h'): 622.186, ('gust', 'start'): 622.317, ('gust', 'h2d'): 622.403, ('gust', 'count'): 622.43, ('gust', 'scan'): 622.463, ('gust', 'expand'): 622.65, ('gust', 'sort'): 623.405, ('gust', 'reduce'): 623.594, ('gust', 'final'): 624.035, ('gust', 'pack'): 624.107, ('gust', 'd2h'): 624.261, ('merge', 'start'): 624.491, ('merge', 'h2d'): 624.577, ('merge', 'count'): 624.604, ('merge', 'scan'): 624.638, ('merge', 'expand'): 625.422, ('merge', 'merge'): 629.926, ('merge', 'final'): 630.093, ('merge', 'compact'): 630.324, ('merge', 'pack'): 630.396, ('merge', 'd2h'): 630.548, ('mrg2', 'start'): 630.775, ('mrg2', 'h2d'): 630.86, ('mrg2', 'count'): 630.887, ('mrg2', 'scan'): 630.921, ('mrg2', 'merge'): 631.585, ('mrg2', 'final'): 631.625, ('mrg2', 'compact'): 631.846, ('mrg2', 'pack'): 631.916, ('mrg2', 'd2h'): 632.069, ('mrg3', 'start'): 632.3, ('mrg3', 'h2d'): 632.386, ('mrg3', 'count'): 632.704, ('mrg3', 'scan'): 632.753, ('mrg3', 'merge'): 633.316, ('mrg3', 'pack'): 633.38, ('mrg3', 'd2h'): 633.533, ('mrg6', 'start'): 633.758, ('mrg6', 'h2d'): 633.842, ('mrg6', 'mean_numk'): 633.848, ('mrg6', 'scan'): 633.904, ('mrg6', 'classify'): 633.91, ('mrg6', 'light'): 634.566, ('mrg6', 'compact'): 634.711, ('mrg6', 'pack'): 634.779, ('mrg6', 'd2h'): 634.933, ('mrg7', 'start'): 635.275, ('mrg7', 'h2d'): 635.361, ('mrg7', 'mean_numk'): 635.367, ('mrg7', 'scan'): 635.42, ('mrg7', 'classify'): 635.425, ('mrg7', 'light'): 636.081, ('mrg7', 'compact'): 636.222, ('mrg7', 'pack'): 636.289, ('mrg7', 'd2h'): 636.443}",0.5375230684876442,0.5650687998160719
Mildly sparse,bcsstm01,48,48,2.083333333333333,48,48,48,48,48,48,48,0.0,,0.04200000000003001,0.1430000000000291,0.04499999999995907,0.02299999999991087,0.2300000000000182,0.396,,,,,0.358,0.306,0.275,0.235,0.278,0.269,,0.2460000000000946,0.21700000000009823,0.16199999999992087,0.1349999999999909,0.0949999999999136,0.1269999999999527,0.1269999999999527,"{('cu', 'start'): 573.469, ('cu', 'h2dmalloc'): 573.519, ('cu', 'h2d'): 573.531, ('cu', 'workest'): 573.573, ('cu', 'compute'): 573.716, ('cu', 'copy'): 573.761, ('cu', 'pack'): 573.777, ('cu', 'd2h'): 573.8, ('gust', 'start'): 573.871, ('gust', 'h2d'): 573.93, ('gust', 'count'): 573.949, ('gust', 'scan'): 573.982, ('gust', 'expand'): 574.002, ('gust', 'sort'): 574.045, ('gust', 'reduce'): 574.083, ('gust', 'final'): 574.131, ('gust', 'pack'): 574.147, ('gust', 'd2h'): 574.156, ('merge', 'start'): 574.235, ('merge', 'h2d'): 574.297, ('merge', 'count'): 574.316, ('merge', 'scan'): 574.347, ('merge', 'expand'): 574.369, ('merge', 'merge'): 574.387, ('merge', 'final'): 574.421, ('merge', 'compact'): 574.444, ('merge', 'pack'): 574.459, ('merge', 'd2h'): 574.468, ('mrg2', 'start'): 574.546, ('mrg2', 'h2d'): 574.604, ('mrg2', 'count'): 574.623, ('mrg2', 'scan'): 574.653, ('mrg2', 'merge'): 574.674, ('mrg2', 'final'): 574.703, ('mrg2', 'compact'): 574.724, ('mrg2', 'pack'): 574.739, ('mrg2', 'd2h'): 574.748, ('mrg3', 'start'): 574.826, ('mrg3', 'h2d'): 574.883, ('mrg3', 'count'): 574.902, ('mrg3', 'scan'): 574.945, ('mrg3', 'merge'): 574.964, ('mrg3', 'pack'): 574.978, ('mrg3', 'd2h'): 574.988, ('mrg6', 'start'): 575.066, ('mrg6', 'h2d'): 575.123, ('mrg6', 'mean_numk'): 575.128, ('mrg6', 'scan'): 575.171, ('mrg6', 'classify'): 575.175, ('mrg6', 'light'): 575.193, ('mrg6', 'compact'): 575.234, ('mrg6', 'pack'): 575.25, ('mrg6', 'd2h'): 575.263, ('mrg7', 'start'): 575.35, ('mrg7', 'h2d'): 575.409, ('mrg7', 'mean_numk'): 575.414, ('mrg7', 'scan'): 575.458, ('mrg7', 'classify'): 575.462, ('mrg7', 'light'): 575.48, ('mrg7', 'compact'): 575.52, ('mrg7', 'pack'): 575.536, ('mrg7', 'd2h'): 575.545}",0.0480460003018379,0.1275200003525242
