class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,man_write,cu_compute_t,man_compute_t,merge_compute_t,merge2_compute_t,phases,cublas_ms,ocean_ms
Mildly sparse,bcsstk24,3562,159910,1.2603402122535554,446474,446474,446474,446474,0.0,,0.13899999999989632,0.8430000000000746,0.18899999999996453,0.6850000000000591,1.1709999999999354,2.343,,,,,3.331,4.17,1.777,,1.2619999999999436,2.494000000000028,3.340000000000032,0.9710000000000036,"{('cu', 'start'): 729.094, ('cu', 'h2dmalloc'): 729.175, ('cu', 'h2d'): 729.296, ('cu', 'workest'): 729.435, ('cu', 'compute'): 730.278, ('cu', 'copy'): 730.467, ('cu', 'pack'): 730.558, ('cu', 'd2h'): 731.243, ('gust', 'start'): 731.456, ('gust', 'h2d'): 731.648, ('gust', 'count'): 731.684, ('gust', 'scan'): 731.73, ('gust', 'expand'): 731.984, ('gust', 'sort'): 733.191, ('gust', 'reduce'): 733.463, ('gust', 'final'): 734.045, ('gust', 'pack'): 734.142, ('gust', 'd2h'): 734.439, ('merge', 'start'): 734.803, ('merge', 'h2d'): 735.007, ('merge', 'count'): 735.045, ('merge', 'scan'): 735.092, ('merge', 'expand'): 735.657, ('merge', 'merge'): 737.669, ('merge', 'final'): 737.923, ('merge', 'compact'): 738.249, ('merge', 'pack'): 738.347, ('merge', 'd2h'): 738.646, ('mrg2', 'start'): 738.988, ('mrg2', 'h2d'): 739.18, ('mrg2', 'count'): 739.216, ('mrg2', 'scan'): 739.271, ('mrg2', 'merge'): 739.684, ('mrg2', 'final'): 739.729, ('mrg2', 'compact'): 740.053, ('mrg2', 'pack'): 740.151, ('mrg2', 'd2h'): 740.448}",2.604228095151484,0.6559743979247287
Mildly sparse,bcsstk16,4884,290378,1.2173414200441228,1038782,1038782,1038782,1038782,0.0,,0.19899999999995543,1.2490000000000236,0.19500000000005002,1.2019999999999982,1.643000000000029,3.366,,,,,5.905,10.074,2.929,,1.7480000000000473,4.3840000000000146,8.738999999999919,1.6039999999999281,"{('cu', 'start'): 780.218, ('cu', 'h2dmalloc'): 780.283, ('cu', 'h2d'): 780.466, ('cu', 'workest'): 780.665, ('cu', 'compute'): 781.914, ('cu', 'copy'): 782.109, ('cu', 'pack'): 782.214, ('cu', 'd2h'): 783.416, ('gust', 'start'): 783.601, ('gust', 'h2d'): 784.009, ('gust', 'count'): 784.161, ('gust', 'scan'): 784.214, ('gust', 'expand'): 784.531, ('gust', 'sort'): 787.134, ('gust', 'reduce'): 787.541, ('gust', 'final'): 788.3, ('gust', 'pack'): 788.393, ('gust', 'd2h'): 789.06, ('merge', 'start'): 789.515, ('merge', 'h2d'): 789.763, ('merge', 'count'): 789.854, ('merge', 'scan'): 789.905, ('merge', 'expand'): 791.129, ('merge', 'merge'): 797.769, ('merge', 'final'): 798.043, ('merge', 'compact'): 798.405, ('merge', 'pack'): 798.502, ('merge', 'd2h'): 799.167, ('mrg2', 'start'): 799.603, ('mrg2', 'h2d'): 799.849, ('mrg2', 'count'): 799.951, ('mrg2', 'scan'): 800.011, ('mrg2', 'merge'): 800.975, ('mrg2', 'final'): 801.022, ('mrg2', 'compact'): 801.361, ('mrg2', 'pack'): 801.453, ('mrg2', 'd2h'): 802.119}",6.907657021656632,0.8328448029002176
Mildly sparse,bcsstk28,4410,219024,1.1261974177426073,596072,596072,596072,596072,0.0,,0.1290000000000191,1.0430000000000064,0.18799999999998818,0.8149999999999409,1.3600000000000136,2.634,,,,,4.053,6.145,2.143,,1.4510000000000218,3.086999999999989,5.213999999999942,1.205000000000041,"{('cu', 'start'): 747.088, ('cu', 'h2dmalloc'): 747.151, ('cu', 'h2d'): 747.294, ('cu', 'workest'): 747.423, ('cu', 'compute'): 748.466, ('cu', 'copy'): 748.654, ('cu', 'pack'): 748.745, ('cu', 'd2h'): 749.56, ('gust', 'start'): 749.741, ('gust', 'h2d'): 749.952, ('gust', 'count'): 749.987, ('gust', 'scan'): 750.032, ('gust', 'expand'): 750.349, ('gust', 'sort'): 752.0, ('gust', 'reduce'): 752.311, ('gust', 'final'): 752.942, ('gust', 'pack'): 753.039, ('gust', 'd2h'): 753.432, ('merge', 'start'): 753.806, ('merge', 'h2d'): 754.013, ('merge', 'count'): 754.051, ('merge', 'scan'): 754.095, ('merge', 'expand'): 755.007, ('merge', 'merge'): 758.543, ('merge', 'final'): 758.782, ('merge', 'compact'): 759.136, ('merge', 'pack'): 759.227, ('merge', 'd2h'): 759.618, ('mrg2', 'start'): 759.963, ('mrg2', 'h2d'): 760.17, ('mrg2', 'count'): 760.206, ('mrg2', 'scan'): 760.256, ('mrg2', 'merge'): 760.91, ('mrg2', 'final'): 760.957, ('mrg2', 'compact'): 761.283, ('mrg2', 'pack'): 761.375, ('mrg2', 'd2h'): 761.775}",5.050335079431534,0.6836160008562729
Mildly sparse,bcsstk08,1074,12960,1.1235604381885709,305612,305612,305612,305612,0.0,,0.07200000000000273,0.3590000000000373,0.13400000000001455,0.41200000000003456,0.5650000000000546,1.335,,,,,1.887,21.528,2.59,,0.6739999999999782,1.3410000000000082,20.993999999999915,2.0570000000000164,"{('cu', 'start'): 750.868, ('cu', 'h2dmalloc'): 750.931, ('cu', 'h2d'): 750.957, ('cu', 'workest'): 751.029, ('cu', 'compute'): 751.388, ('cu', 'copy'): 751.522, ('cu', 'pack'): 751.631, ('cu', 'd2h'): 752.043, ('gust', 'start'): 752.217, ('gust', 'h2d'): 752.304, ('gust', 'count'): 752.347, ('gust', 'scan'): 752.394, ('gust', 'expand'): 752.588, ('gust', 'sort'): 752.915, ('gust', 'reduce'): 753.102, ('gust', 'final'): 753.552, ('gust', 'pack'): 753.645, ('gust', 'd2h'): 753.852, ('merge', 'start'): 754.116, ('merge', 'h2d'): 754.2, ('merge', 'count'): 754.237, ('merge', 'scan'): 754.28, ('merge', 'expand'): 754.881, ('merge', 'merge'): 774.643, ('merge', 'final'): 774.861, ('merge', 'compact'): 775.1, ('merge', 'pack'): 775.194, ('merge', 'd2h'): 775.401, ('mrg2', 'start'): 775.657, ('mrg2', 'h2d'): 775.75, ('mrg2', 'count'): 775.79, ('mrg2', 'scan'): 775.833, ('mrg2', 'merge'): 777.431, ('mrg2', 'final'): 777.48, ('mrg2', 'compact'): 777.714, ('mrg2', 'pack'): 777.807, ('mrg2', 'd2h'): 778.012}",0.1279329881072044,0.4306336005451158
Mildly sparse,can_1054,1054,12196,1.097832779436069,60248,60248,60248,60248,0.0,,0.05700000000001637,0.27099999999995816,0.06400000000007822,0.14800000000002456,0.39200000000005275,0.734,,,,,1.03,1.142,0.522,,0.4130000000000109,0.7150000000000318,0.8400000000000318,0.2939999999999827,"{('cu', 'start'): 675.473, ('cu', 'h2dmalloc'): 675.538, ('cu', 'h2d'): 675.559, ('cu', 'workest'): 675.616, ('cu', 'compute'): 675.887, ('cu', 'copy'): 675.951, ('cu', 'pack'): 675.972, ('cu', 'd2h'): 676.12, ('gust', 'start'): 676.228, ('gust', 'h2d'): 676.313, ('gust', 'count'): 676.34, ('gust', 'scan'): 676.381, ('gust', 'expand'): 676.476, ('gust', 'sort'): 676.748, ('gust', 'reduce'): 676.862, ('gust', 'final'): 677.004, ('gust', 'pack'): 677.028, ('gust', 'd2h'): 677.076, ('merge', 'start'): 677.268, ('merge', 'h2d'): 677.351, ('merge', 'count'): 677.376, ('merge', 'scan'): 677.416, ('merge', 'expand'): 677.557, ('merge', 'merge'): 678.103, ('merge', 'final'): 678.146, ('merge', 'compact'): 678.172, ('merge', 'pack'): 678.191, ('merge', 'd2h'): 678.239, ('mrg2', 'start'): 678.42, ('mrg2', 'h2d'): 678.501, ('mrg2', 'count'): 678.524, ('mrg2', 'scan'): 678.562, ('mrg2', 'merge'): 678.714, ('mrg2', 'final'): 678.751, ('mrg2', 'compact'): 678.776, ('mrg2', 'pack'): 678.795, ('mrg2', 'd2h'): 678.843}",0.1439850311726331,0.3656607996672392
Mildly sparse,can_1072,1072,12444,1.0828553129873024,62316,62316,62316,62316,0.0,,0.06399999999996453,0.2820000000000391,0.06799999999998363,0.15499999999997272,0.41399999999998727,0.769,,,,,1.03,1.28,0.544,,0.4370000000000118,0.7300000000000182,1.052000000000021,0.31199999999989814,"{('cu', 'start'): 673.341, ('cu', 'h2dmalloc'): 673.405, ('cu', 'h2d'): 673.431, ('cu', 'workest'): 673.495, ('cu', 'compute'): 673.777, ('cu', 'copy'): 673.845, ('cu', 'pack'): 673.868, ('cu', 'd2h'): 674.023, ('gust', 'start'): 674.125, ('gust', 'h2d'): 674.21, ('gust', 'count'): 674.234, ('gust', 'scan'): 674.275, ('gust', 'expand'): 674.372, ('gust', 'sort'): 674.652, ('gust', 'reduce'): 674.768, ('gust', 'final'): 674.914, ('gust', 'pack'): 674.94, ('gust', 'd2h'): 674.99, ('merge', 'start'): 675.167, ('merge', 'h2d'): 675.25, ('merge', 'count'): 675.273, ('merge', 'scan'): 675.313, ('merge', 'expand'): 675.454, ('merge', 'merge'): 676.056, ('merge', 'final'): 676.104, ('merge', 'compact'): 676.279, ('merge', 'pack'): 676.302, ('merge', 'd2h'): 676.353, ('mrg2', 'start'): 676.46, ('mrg2', 'h2d'): 676.541, ('mrg2', 'count'): 676.566, ('mrg2', 'scan'): 676.615, ('mrg2', 'merge'): 676.769, ('mrg2', 'final'): 676.807, ('mrg2', 'compact'): 676.832, ('mrg2', 'pack'): 676.853, ('mrg2', 'd2h'): 676.902}",0.1437150640413165,0.370339200203307
Mildly sparse,bcsstk19,817,6853,1.0266835857969194,18305,18305,18305,18305,0.0,,0.06399999999996453,0.18500000000005912,0.06099999999992178,0.038000000000010914,0.30999999999994543,0.563,,,,,0.58,0.478,0.434,,0.33399999999994634,0.3590000000000373,0.26500000000010004,0.21600000000000819,"{('cu', 'start'): 672.036, ('cu', 'h2dmalloc'): 672.104, ('cu', 'h2d'): 672.125, ('cu', 'workest'): 672.189, ('cu', 'compute'): 672.374, ('cu', 'copy'): 672.435, ('cu', 'pack'): 672.459, ('cu', 'd2h'): 672.497, ('gust', 'start'): 672.616, ('gust', 'h2d'): 672.699, ('gust', 'count'): 672.726, ('gust', 'scan'): 672.765, ('gust', 'expand'): 672.793, ('gust', 'sort'): 672.927, ('gust', 'reduce'): 672.974, ('gust', 'final'): 673.036, ('gust', 'pack'): 673.058, ('gust', 'd2h'): 673.08, ('merge', 'start'): 673.214, ('merge', 'h2d'): 673.3, ('merge', 'count'): 673.325, ('merge', 'scan'): 673.364, ('merge', 'expand'): 673.401, ('merge', 'merge'): 673.473, ('merge', 'final'): 673.517, ('merge', 'compact'): 673.545, ('merge', 'pack'): 673.565, ('merge', 'd2h'): 673.587, ('mrg2', 'start'): 673.703, ('mrg2', 'h2d'): 673.781, ('mrg2', 'count'): 673.805, ('mrg2', 'scan'): 673.844, ('mrg2', 'merge'): 673.904, ('mrg2', 'final'): 673.947, ('mrg2', 'compact'): 673.978, ('mrg2', 'pack'): 673.997, ('mrg2', 'd2h'): 674.02}",0.0586709938943386,0.3472480009077117
Highly sparse,bcsstm12,1473,19659,0.9060578533079476,53615,53615,53615,53615,0.0,,0.06299999999998818,0.25699999999994816,0.06300000000010186,0.14699999999993452,0.3830000000000382,0.734,,,,,1.162,1.013,0.623,,0.40399999999999636,0.8569999999999709,0.7789999999999964,0.3849999999999909,"{('cu', 'start'): 689.714, ('cu', 'h2dmalloc'): 689.781, ('cu', 'h2d'): 689.807, ('cu', 'workest'): 689.87, ('cu', 'compute'): 690.127, ('cu', 'copy'): 690.19, ('cu', 'pack'): 690.211, ('cu', 'd2h'): 690.358, ('gust', 'start'): 690.459, ('gust', 'h2d'): 690.547, ('gust', 'count'): 690.57, ('gust', 'scan'): 690.612, ('gust', 'expand'): 690.718, ('gust', 'sort'): 691.001, ('gust', 'reduce'): 691.168, ('gust', 'final'): 691.38, ('gust', 'pack'): 691.404, ('gust', 'd2h'): 691.45, ('merge', 'start'): 691.632, ('merge', 'h2d'): 691.724, ('merge', 'count'): 691.749, ('merge', 'scan'): 691.789, ('merge', 'expand'): 691.915, ('merge', 'merge'): 692.187, ('merge', 'final'): 692.312, ('merge', 'compact'): 692.478, ('merge', 'pack'): 692.503, ('merge', 'd2h'): 692.547, ('mrg2', 'start'): 692.659, ('mrg2', 'h2d'): 692.755, ('mrg2', 'count'): 692.779, ('mrg2', 'scan'): 692.82, ('mrg2', 'merge'): 692.967, ('mrg2', 'final'): 693.009, ('mrg2', 'compact'): 693.115, ('mrg2', 'pack'): 693.14, ('mrg2', 'd2h'): 693.184}",0.2373600145801901,0.367824000166729
Highly sparse,bcsstm03,112,112,0.8928571428571428,112,112,112,112,0.0,,0.05899999999996908,0.16300000000001091,0.06200000000001182,0.02800000000002001,0.2839999999999918,0.524,,,,,0.466,0.392,0.391,,0.3079999999999927,0.2680000000000291,0.19900000000006912,0.18699999999989814,"{('cu', 'start'): 663.576, ('cu', 'h2dmalloc'): 663.638, ('cu', 'h2d'): 663.654, ('cu', 'workest'): 663.713, ('cu', 'compute'): 663.876, ('cu', 'copy'): 663.938, ('cu', 'pack'): 663.962, ('cu', 'd2h'): 663.99, ('gust', 'start'): 664.121, ('gust', 'h2d'): 664.204, ('gust', 'count'): 664.23, ('gust', 'scan'): 664.272, ('gust', 'expand'): 664.298, ('gust', 'sort'): 664.345, ('gust', 'reduce'): 664.39, ('gust', 'final'): 664.449, ('gust', 'pack'): 664.472, ('gust', 'd2h'): 664.482, ('merge', 'start'): 664.603, ('merge', 'h2d'): 664.679, ('merge', 'count'): 664.702, ('merge', 'scan'): 664.741, ('merge', 'expand'): 664.766, ('merge', 'merge'): 664.787, ('merge', 'final'): 664.829, ('merge', 'compact'): 664.859, ('merge', 'pack'): 664.878, ('merge', 'd2h'): 664.89, ('mrg2', 'start'): 665.012, ('mrg2', 'h2d'): 665.094, ('mrg2', 'count'): 665.123, ('mrg2', 'scan'): 665.163, ('mrg2', 'merge'): 665.189, ('mrg2', 'final'): 665.224, ('mrg2', 'compact'): 665.261, ('mrg2', 'pack'): 665.281, ('mrg2', 'd2h'): 665.294}",0.0299330567941069,0.1731551997596398
Highly sparse,bcspwr05,443,1623,0.8270105834934192,4249,4249,4249,4249,0.0,,0.06200000000001182,0.19299999999998363,0.09400000000005093,0.031000000000062755,0.3490000000000464,0.63,,,,,0.574,0.464,0.409,,0.37800000000004275,0.34799999999995634,0.2540000000000191,0.1999999999999318,"{('cu', 'start'): 693.942, ('cu', 'h2dmalloc'): 694.008, ('cu', 'h2d'): 694.031, ('cu', 'workest'): 694.093, ('cu', 'compute'): 694.286, ('cu', 'copy'): 694.38, ('cu', 'pack'): 694.409, ('cu', 'd2h'): 694.44, ('gust', 'start'): 694.592, ('gust', 'h2d'): 694.696, ('gust', 'count'): 694.725, ('gust', 'scan'): 694.769, ('gust', 'expand'): 694.796, ('gust', 'sort'): 694.915, ('gust', 'reduce'): 694.96, ('gust', 'final'): 695.02, ('gust', 'pack'): 695.044, ('gust', 'd2h'): 695.056, ('merge', 'start'): 695.181, ('merge', 'h2d'): 695.269, ('merge', 'count'): 695.292, ('merge', 'scan'): 695.343, ('merge', 'expand'): 695.375, ('merge', 'merge'): 695.433, ('merge', 'final'): 695.475, ('merge', 'compact'): 695.503, ('merge', 'pack'): 695.523, ('merge', 'd2h'): 695.536, ('mrg2', 'start'): 695.659, ('mrg2', 'h2d'): 695.744, ('mrg2', 'count'): 695.767, ('mrg2', 'scan'): 695.806, ('mrg2', 'merge'): 695.849, ('mrg2', 'final'): 695.895, ('mrg2', 'compact'): 695.92, ('mrg2', 'pack'): 695.944, ('mrg2', 'd2h'): 695.957}",0.0644599786028266,0.220211200416088
Highly sparse,bcsstk26,1922,30336,0.8212049319939666,92530,92530,92530,92530,0.0,,0.06799999999998363,0.30499999999995,0.06799999999998363,0.18199999999990268,0.44099999999991724,0.965,,,,,1.406,1.445,0.812,,0.52800000000002,1.1269999999999527,1.1710000000000491,0.5499999999999545,"{('cu', 'start'): 691.094, ('cu', 'h2dmalloc'): 691.157, ('cu', 'h2d'): 691.191, ('cu', 'workest'): 691.259, ('cu', 'compute'): 691.564, ('cu', 'copy'): 691.632, ('cu', 'pack'): 691.719, ('cu', 'd2h'): 691.901, ('gust', 'start'): 692.074, ('gust', 'h2d'): 692.166, ('gust', 'count'): 692.192, ('gust', 'scan'): 692.237, ('gust', 'expand'): 692.405, ('gust', 'sort'): 692.705, ('gust', 'reduce'): 692.902, ('gust', 'final'): 693.266, ('gust', 'pack'): 693.293, ('gust', 'd2h'): 693.374, ('merge', 'start'): 693.5, ('merge', 'h2d'): 693.601, ('merge', 'count'): 693.63, ('merge', 'scan'): 693.673, ('merge', 'expand'): 693.893, ('merge', 'merge'): 694.376, ('merge', 'final'): 694.574, ('merge', 'compact'): 694.747, ('merge', 'pack'): 694.772, ('merge', 'd2h'): 694.842, ('mrg2', 'start'): 694.954, ('mrg2', 'h2d'): 695.048, ('mrg2', 'count'): 695.076, ('mrg2', 'scan'): 695.116, ('mrg2', 'merge'): 695.343, ('mrg2', 'final'): 695.397, ('mrg2', 'compact'): 695.572, ('mrg2', 'pack'): 695.598, ('mrg2', 'd2h'): 695.667}",0.5042259581387043,0.3820352010428905
Highly sparse,bcsstk33,8738,591904,0.775223972597465,2569536,2569536,2569536,2569536,0.0,,0.16499999999996362,2.29200000000003,0.17899999999997362,1.495999999999981,2.6359999999999673,4.579,,,,,10.436,22.048,4.642,,2.70799999999997,8.081000000000017,20.374000000000024,2.993000000000052,"{('cu', 'start'): 825.0, ('cu', 'h2dmalloc'): 825.051, ('cu', 'h2d'): 825.24, ('cu', 'workest'): 825.405, ('cu', 'compute'): 827.697, ('cu', 'copy'): 827.876, ('cu', 'pack'): 827.948, ('cu', 'd2h'): 829.444, ('gust', 'start'): 829.591, ('gust', 'h2d'): 830.67, ('gust', 'count'): 830.754, ('gust', 'scan'): 830.798, ('gust', 'expand'): 831.483, ('gust', 'sort'): 837.102, ('gust', 'reduce'): 837.67, ('gust', 'final'): 838.675, ('gust', 'pack'): 838.751, ('gust', 'd2h'): 839.664, ('merge', 'start'): 840.038, ('merge', 'h2d'): 840.424, ('merge', 'count'): 840.512, ('merge', 'scan'): 840.554, ('merge', 'expand'): 842.821, ('merge', 'merge'): 860.031, ('merge', 'final'): 860.364, ('merge', 'compact'): 860.724, ('merge', 'pack'): 860.798, ('merge', 'd2h'): 861.724, ('mrg2', 'start'): 862.098, ('mrg2', 'h2d'): 862.487, ('mrg2', 'count'): 862.605, ('mrg2', 'scan'): 862.652, ('mrg2', 'merge'): 865.001, ('mrg2', 'final'): 865.041, ('mrg2', 'compact'): 865.407, ('mrg2', 'pack'): 865.48, ('mrg2', 'd2h'): 866.397}",32.82141394447535,1.582873592688702
Highly sparse,bcsstm04,132,132,0.7575757575757576,132,132,132,132,0.0,,0.05999999999994543,0.15800000000001546,0.05999999999994543,0.030000000000086402,0.2779999999999063,0.508,,,,,0.476,0.394,0.39,,0.30199999999990723,0.27699999999992997,0.19899999999995543,0.18299999999999272,"{('cu', 'start'): 673.173, ('cu', 'h2dmalloc'): 673.237, ('cu', 'h2d'): 673.253, ('cu', 'workest'): 673.313, ('cu', 'compute'): 673.471, ('cu', 'copy'): 673.531, ('cu', 'pack'): 673.555, ('cu', 'd2h'): 673.585, ('gust', 'start'): 673.7, ('gust', 'h2d'): 673.778, ('gust', 'count'): 673.807, ('gust', 'scan'): 673.85, ('gust', 'expand'): 673.883, ('gust', 'sort'): 673.932, ('gust', 'reduce'): 673.975, ('gust', 'final'): 674.032, ('gust', 'pack'): 674.055, ('gust', 'd2h'): 674.066, ('merge', 'start'): 674.189, ('merge', 'h2d'): 674.269, ('merge', 'count'): 674.29, ('merge', 'scan'): 674.332, ('merge', 'expand'): 674.356, ('merge', 'merge'): 674.378, ('merge', 'final'): 674.42, ('merge', 'compact'): 674.449, ('merge', 'pack'): 674.468, ('merge', 'd2h'): 674.48, ('mrg2', 'start'): 674.594, ('mrg2', 'h2d'): 674.67, ('mrg2', 'count'): 674.693, ('mrg2', 'scan'): 674.735, ('mrg2', 'merge'): 674.762, ('mrg2', 'final'): 674.797, ('mrg2', 'compact'): 674.834, ('mrg2', 'pack'): 674.853, ('mrg2', 'd2h'): 674.876}",0.0303789274767041,0.1764544003410265
Highly sparse,bcsstk15,3948,117816,0.7558750073139261,527688,527688,527688,527688,0.0,,0.1309999999999718,0.7659999999999627,0.19299999999998363,0.6990000000000691,1.0899999999999181,2.202,,,,,2.685,3.292,1.718,,1.1819999999999027,1.8729999999999336,2.491999999999962,0.9139999999999873,"{('cu', 'start'): 729.349, ('cu', 'h2dmalloc'): 729.414, ('cu', 'h2d'): 729.498, ('cu', 'workest'): 729.629, ('cu', 'compute'): 730.395, ('cu', 'copy'): 730.588, ('cu', 'pack'): 730.68, ('cu', 'd2h'): 731.379, ('gust', 'start'): 731.566, ('gust', 'h2d'): 731.71, ('gust', 'count'): 731.741, ('gust', 'scan'): 731.8, ('gust', 'expand'): 731.99, ('gust', 'sort'): 732.722, ('gust', 'reduce'): 732.946, ('gust', 'final'): 733.483, ('gust', 'pack'): 733.583, ('gust', 'd2h'): 733.93, ('merge', 'start'): 734.266, ('merge', 'h2d'): 734.408, ('merge', 'count'): 734.439, ('merge', 'scan'): 734.482, ('merge', 'expand'): 734.854, ('merge', 'merge'): 736.277, ('merge', 'final'): 736.493, ('merge', 'compact'): 736.806, ('merge', 'pack'): 736.9, ('merge', 'd2h'): 737.245, ('mrg2', 'start'): 737.571, ('mrg2', 'h2d'): 737.711, ('mrg2', 'count'): 737.741, ('mrg2', 'scan'): 737.794, ('mrg2', 'merge'): 738.187, ('mrg2', 'final'): 738.232, ('mrg2', 'compact'): 738.531, ('mrg2', 'pack'): 738.625, ('mrg2', 'd2h'): 738.974}",3.4464149503037333,0.4323039997601882
Highly sparse,bcsstm22,138,138,0.7246376811594203,138,138,138,138,0.0,,0.05899999999996908,0.16399999999998727,0.06000000000005912,0.027000000000043656,0.28300000000001546,0.514,,,,,0.446,0.382,0.358,,0.3079999999999927,0.25299999999992906,0.19499999999993634,0.17200000000002547,"{('cu', 'start'): 681.238, ('cu', 'h2dmalloc'): 681.301, ('cu', 'h2d'): 681.317, ('cu', 'workest'): 681.376, ('cu', 'compute'): 681.54, ('cu', 'copy'): 681.6, ('cu', 'pack'): 681.625, ('cu', 'd2h'): 681.652, ('gust', 'start'): 681.765, ('gust', 'h2d'): 681.845, ('gust', 'count'): 681.868, ('gust', 'scan'): 681.909, ('gust', 'expand'): 681.931, ('gust', 'sort'): 681.979, ('gust', 'reduce'): 682.021, ('gust', 'final'): 682.077, ('gust', 'pack'): 682.098, ('gust', 'd2h'): 682.109, ('merge', 'start'): 682.221, ('merge', 'h2d'): 682.296, ('merge', 'count'): 682.317, ('merge', 'scan'): 682.355, ('merge', 'expand'): 682.378, ('merge', 'merge'): 682.399, ('merge', 'final'): 682.44, ('merge', 'compact'): 682.472, ('merge', 'pack'): 682.491, ('merge', 'd2h'): 682.502, ('mrg2', 'start'): 682.613, ('mrg2', 'h2d'): 682.689, ('mrg2', 'count'): 682.709, ('mrg2', 'scan'): 682.749, ('mrg2', 'merge'): 682.773, ('mrg2', 'final'): 682.808, ('mrg2', 'compact'): 682.84, ('mrg2', 'pack'): 682.861, ('mrg2', 'd2h'): 682.872}",0.0210889847949147,0.173715200740844
Highly sparse,bp_1600,822,4841,0.7164591732229859,23625,23625,23625,23625,0.0,,0.056999999999902684,0.18000000000006366,0.05600000000004002,0.03799999999989723,0.29300000000000637,0.519,,,,,0.655,17.465,1.652,,0.3120000000000118,0.44399999999996,17.24000000000001,1.4389999999999645,"{('cu', 'start'): 732.993, ('cu', 'h2dmalloc'): 733.059, ('cu', 'h2d'): 733.08, ('cu', 'workest'): 733.137, ('cu', 'compute'): 733.317, ('cu', 'copy'): 733.373, ('cu', 'pack'): 733.392, ('cu', 'd2h'): 733.43, ('gust', 'start'): 733.532, ('gust', 'h2d'): 733.615, ('gust', 'count'): 733.649, ('gust', 'scan'): 733.689, ('gust', 'expand'): 733.759, ('gust', 'sort'): 733.938, ('gust', 'reduce'): 733.985, ('gust', 'final'): 734.04, ('gust', 'pack'): 734.059, ('gust', 'd2h'): 734.083, ('merge', 'start'): 734.197, ('merge', 'h2d'): 734.28, ('merge', 'count'): 734.316, ('merge', 'scan'): 734.353, ('merge', 'expand'): 734.603, ('merge', 'merge'): 751.423, ('merge', 'final'): 751.478, ('merge', 'compact'): 751.502, ('merge', 'pack'): 751.52, ('merge', 'd2h'): 751.544, ('mrg2', 'start'): 751.678, ('mrg2', 'h2d'): 751.768, ('mrg2', 'count'): 751.812, ('mrg2', 'scan'): 751.851, ('mrg2', 'merge'): 753.127, ('mrg2', 'final'): 753.165, ('mrg2', 'compact'): 753.189, ('mrg2', 'pack'): 753.207, ('mrg2', 'd2h'): 753.231}",0.066544977016747,0.2720031994860619
Highly sparse,bp_1400,822,4790,0.7089112662132002,23154,23154,23154,23154,0.0,,0.06500000000005457,0.18999999999994088,0.059000000000082764,0.038000000000010914,0.3140000000000782,0.561,,,,,0.599,17.825,1.65,,0.33400000000006,0.3810000000000855,17.565000000000055,1.4080000000000155,"{('cu', 'start'): 746.446, ('cu', 'h2dmalloc'): 746.512, ('cu', 'h2d'): 746.53, ('cu', 'workest'): 746.595, ('cu', 'compute'): 746.785, ('cu', 'copy'): 746.844, ('cu', 'pack'): 746.864, ('cu', 'd2h'): 746.902, ('gust', 'start'): 747.02, ('gust', 'h2d'): 747.103, ('gust', 'count'): 747.137, ('gust', 'scan'): 747.178, ('gust', 'expand'): 747.232, ('gust', 'sort'): 747.363, ('gust', 'reduce'): 747.407, ('gust', 'final'): 747.465, ('gust', 'pack'): 747.484, ('gust', 'd2h'): 747.508, ('merge', 'start'): 747.63, ('merge', 'h2d'): 747.712, ('merge', 'count'): 747.745, ('merge', 'scan'): 747.784, ('merge', 'expand'): 748.034, ('merge', 'merge'): 765.143, ('merge', 'final'): 765.229, ('merge', 'compact'): 765.256, ('merge', 'pack'): 765.277, ('merge', 'd2h'): 765.302, ('mrg2', 'start'): 765.47, ('mrg2', 'h2d'): 765.578, ('mrg2', 'count'): 765.614, ('mrg2', 'scan'): 765.656, ('mrg2', 'merge'): 766.903, ('mrg2', 'final'): 766.941, ('mrg2', 'compact'): 766.967, ('mrg2', 'pack'): 766.986, ('mrg2', 'd2h'): 767.011}",0.075479969382286,0.2652896002400666
