name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
can_73,Mildly sparse,inner,73,377,0.10000000000002274,0.10000000000002274,0.0,0.0,0.0,,,,0.10000000000002274,0.0,0.10000000000002274,0.0,0.0,0.8999999999999773
cavity04,Mildly sparse,cu,317,7327,0.09999999999990905,,,,,0.10000000000002274,0.3000000000000682,0.09999999999990905,,,,,0.0,1.0
cavity04,Mildly sparse,gust,317,7327,0.1999999999999318,,0.0,0.0,0.20000000000004547,,,,0.20000000000004547,0.09999999999990905,0.20000000000004547,,0.0,0.7999999999999545
cavity04,Mildly sparse,outer,317,7327,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,0.10000000000002274,,,,0.1999999999999318,0.10000000000002274,0.20000000000004547,,0.0,0.8999999999999773
cavity04,Mildly sparse,colw,317,7327,0.10000000000002274,0.10000000000002274,0.09999999999990905,0.0,0.10000000000002274,,,,0.3000000000000682,0.09999999999990905,0.10000000000002274,,0.0,0.8999999999999773
cavity04,Mildly sparse,inner,317,7327,0.09999999999990905,0.20000000000004547,0.0,0.0,0.20000000000004547,,,,0.2999999999999545,0.10000000000002274,0.10000000000002274,0.0,0.09999999999990905,0.8000000000000682
tumorAntiAngiogenesis_5,Mildly sparse,cu,460,4690,0.09999999999990905,,,,,0.0,0.40000000000009095,0.0,,,,,0.09999999999990905,1.1000000000000227
tumorAntiAngiogenesis_5,Mildly sparse,gust,460,4690,0.10000000000002274,,0.0,0.10000000000002274,0.1999999999999318,,,,0.20000000000004547,0.20000000000004547,0.1999999999999318,,0.0,1.0
tumorAntiAngiogenesis_5,Mildly sparse,outer,460,4690,0.10000000000002274,0.20000000000004547,0.09999999999990905,0.0,0.20000000000004547,,,,0.2999999999999545,0.20000000000004547,0.10000000000002274,,0.0,1.0
tumorAntiAngiogenesis_5,Mildly sparse,colw,460,4690,0.09999999999990905,0.3000000000000682,0.0,0.10000000000002274,0.09999999999990905,,,,0.3000000000000682,0.1999999999999318,0.10000000000002274,,0.0,1.0
tumorAntiAngiogenesis_5,Mildly sparse,inner,460,4690,0.20000000000004547,0.1999999999999318,0.0,0.10000000000002274,0.10000000000002274,,,,0.2999999999999545,0.20000000000004547,0.10000000000002274,0.1999999999999318,0.0,1.0
raefsky6,Mildly sparse,cu,3402,137845,0.3000000000000682,,,,,0.1999999999999318,0.6000000000000227,0.20000000000004547,,,,,0.09999999999990905,2.0
raefsky6,Mildly sparse,gust,3402,137845,0.20000000000004547,,0.10000000000002274,0.09999999999990905,0.3000000000000682,,,,0.7999999999999545,0.20000000000004547,0.5,,0.10000000000002274,1.6999999999999318
raefsky6,Mildly sparse,outer,3402,137845,0.1999999999999318,0.40000000000009095,0.0,0.09999999999990905,0.20000000000004547,,,,0.7000000000000455,0.1999999999999318,0.3000000000000682,,0.09999999999990905,1.8000000000000682
raefsky6,Mildly sparse,colw,3402,137845,0.3000000000000682,0.39999999999997726,0.0,0.0,0.1999999999999318,,,,0.8000000000000682,0.1999999999999318,0.3000000000000682,,0.10000000000002274,1.6999999999999318
raefsky6,Mildly sparse,inner,3402,137845,0.20000000000004547,0.39999999999997726,0.0,0.10000000000002274,0.20000000000004547,,,,0.7999999999999545,0.20000000000004547,0.2999999999999545,0.2999999999999545,0.10000000000002274,1.7000000000000455
nemeth20,Mildly sparse,cu,9506,971870,1.1999999999999318,,,,,0.39999999999997726,3.400000000000091,0.1999999999999318,,,,,0.10000000000002274,8.200000000000045
nemeth20,Mildly sparse,gust,9506,971870,1.2000000000000455,,0.1999999999999318,0.0,1.3000000000000682,,,,12.5,1.1000000000000227,1.2999999999999545,,0.10000000000002274,7.199999999999932
nemeth20,Mildly sparse,outer,9506,971870,1.2000000000000455,0.5,0.0,0.0,1.0,,,,12.399999999999977,1.2000000000000455,0.8999999999999773,,0.10000000000002274,7.199999999999932
nemeth20,Mildly sparse,colw,9506,971870,2.0,0.6999999999999318,0.0,0.10000000000002274,1.1000000000000227,,,,12.399999999999977,1.2999999999999545,4.2000000000000455,,0.2999999999999545,19.5
nemeth20,Mildly sparse,inner,9506,971870,2.5,0.8999999999999773,0.10000000000002274,0.0,1.1999999999999318,,,,12.600000000000023,1.2000000000000455,0.8999999999999773,1.1999999999999318,0.3000000000000682,7.899999999999977
coater1,Mildly sparse,cu,1348,19457,0.20000000000004547,,,,,0.10000000000002274,0.2999999999999545,0.10000000000002274,,,,,0.10000000000002274,1.099999999999909
coater1,Mildly sparse,gust,1348,19457,0.09999999999990905,,0.10000000000002274,0.0,0.10000000000002274,,,,0.2999999999999545,0.20000000000004547,0.20000000000004547,,0.0,1.0
coater1,Mildly sparse,outer,1348,19457,0.1999999999999318,0.10000000000002274,0.0,0.0,0.20000000000004547,,,,0.1999999999999318,0.20000000000004547,0.20000000000004547,,0.0,1.0
coater1,Mildly sparse,colw,1348,19457,0.10000000000002274,0.10000000000002274,0.0,0.10000000000002274,0.10000000000002274,,,,0.2999999999999545,0.20000000000004547,0.1999999999999318,,0.0,1.0
coater1,Mildly sparse,inner,1348,19457,0.10000000000002274,0.10000000000002274,0.0,0.09999999999990905,0.10000000000002274,,,,0.20000000000004547,0.1999999999999318,0.20000000000004547,0.10000000000002274,0.0,1.0
nemeth19,Highly sparse,cu,9506,818302,1.099999999999909,,,,,0.3000000000000682,2.699999999999932,0.20000000000004547,,,,,0.0,6.5
nemeth19,Highly sparse,gust,9506,818302,1.0,,0.20000000000004547,0.0,0.8999999999999773,,,,8.800000000000068,0.8999999999999773,1.0,,0.10000000000002274,5.699999999999932
nemeth19,Highly sparse,outer,9506,818302,1.0,0.39999999999997726,0.10000000000002274,0.0,0.7000000000000455,,,,8.799999999999955,0.8999999999999773,0.7000000000000455,,0.10000000000002274,5.699999999999932
nemeth19,Highly sparse,colw,9506,818302,1.1999999999999318,0.39999999999997726,0.10000000000002274,0.0,0.8000000000000682,,,,8.899999999999977,0.7999999999999545,0.7000000000000455,,0.10000000000002274,5.599999999999909
nemeth19,Highly sparse,inner,9506,818302,1.1999999999999318,0.5,0.0,0.0,0.8000000000000682,,,,8.899999999999977,0.8999999999999773,0.6000000000000227,0.8999999999999773,0.20000000000004547,5.699999999999932
