name,class,tag,n,A_nnz,h2d,csc,count,scan,expand,merge,compact,workest,compute,copy,sort,reduce,final,numeric,pack,d2h
494_bus,Highly sparse,mrg2,494,1666,0.05999999999994543,,0.016000000000076398,0.029999999999972715,,0.03700000000003456,0.019000000000005457,,,,,,0.02699999999992997,,0.013000000000033651,0.008000000000038199
bp_800,Highly sparse,cu,822,4534,0.08699999999998909,,,,,,,0.06100000000003547,0.19700000000000273,0.05600000000004002,,,,,0.016999999999939064,0.03600000000005821
bp_800,Highly sparse,gust,822,4534,0.08100000000001728,,0.028999999999996362,0.041999999999916326,0.051000000000044565,,,,,,0.12599999999997635,0.04100000000005366,0.06799999999998363,,0.019000000000005457,0.023000000000024556
bp_800,Highly sparse,merge,822,4534,0.0809999999999036,,0.030000000000086402,0.03999999999996362,0.2340000000000373,16.245000000000005,0.023000000000024556,,,,,,0.05499999999994998,,0.018000000000029104,0.021999999999934516
bp_800,Highly sparse,mrg2,822,4534,0.09600000000000364,,0.028999999999996362,0.04099999999993997,,1.191000000000031,0.021999999999934516,,,,,,0.03700000000003456,,0.018000000000029104,0.022000000000048203
bcsstm05,Highly sparse,cu,153,153,0.07699999999999818,,,,,,,0.05899999999996908,0.15300000000002,0.05200000000002092,,,,,0.019000000000005457,0.02400000000000091
bcsstm05,Highly sparse,gust,153,153,0.08100000000001728,,0.019000000000005457,0.03999999999996362,0.020000000000095497,,,,,,0.04499999999995907,0.03899999999998727,0.05299999999999727,,0.018000000000029104,0.009999999999990905
bcsstm05,Highly sparse,merge,153,153,0.07500000000004547,,0.01599999999996271,0.03700000000003456,0.017999999999915417,0.022000000000048203,0.02400000000000091,,,,,,0.03899999999998727,,0.018000000000029104,0.009000000000014552
bcsstm05,Highly sparse,mrg2,153,153,0.07200000000000273,,0.018000000000029104,0.03799999999989723,,0.020000000000095497,0.03099999999994907,,,,,,0.033999999999991815,,0.019000000000005457,0.010999999999967258
bp_600,Highly sparse,cu,822,4172,0.09000000000003183,,,,,,,0.07100000000002638,0.20499999999992724,0.06200000000001182,,,,,0.02400000000000091,0.03700000000003456
bp_600,Highly sparse,gust,822,4172,0.08900000000005548,,0.03300000000001546,0.04399999999998272,0.04899999999997817,,,,,,0.12400000000002365,0.049999999999954525,0.06100000000003547,,0.023000000000024556,0.020999999999958163
bp_600,Highly sparse,merge,822,4172,0.08699999999998909,,0.033999999999991815,0.044000000000096406,0.22199999999998,15.80099999999993,0.032999999999901775,,,,,,0.04900000000009186,,0.026000000000067303,0.020999999999958163
bp_600,Highly sparse,mrg2,822,4172,0.09100000000000819,,0.03499999999996817,0.043000000000006366,,1.1779999999999973,0.027999999999906322,,,,,,0.04600000000004911,,0.022000000000048203,0.020999999999958163
bp_400,Highly sparse,cu,822,4028,0.07899999999995089,,,,,,,0.055000000000063665,0.17999999999994998,0.051000000000044565,,,,,0.019000000000005457,0.03599999999994452
bp_400,Highly sparse,gust,822,4028,0.07799999999997453,,0.028999999999996362,0.03700000000003456,0.04200000000003001,,,,,,0.12599999999997635,0.03999999999996362,0.08100000000001728,,0.01999999999998181,0.018000000000029104
bp_400,Highly sparse,merge,822,4028,0.1150000000000091,,0.03999999999996362,0.04800000000000182,0.21300000000007913,14.625,0.024999999999977263,,,,,,0.053999999999973625,,0.01700000000005275,0.019000000000005457
bp_400,Highly sparse,mrg2,822,4028,0.09600000000000364,,0.029999999999972715,0.038000000000010914,,1.1050000000000182,0.02299999999991087,,,,,,0.03300000000001546,,0.016000000000076398,0.017999999999915417
662_bus,Highly sparse,cu,662,2474,0.06399999999996453,,,,,,,0.05200000000002092,0.15699999999992542,0.04500000000007276,,,,,0.014999999999986358,0.027000000000043656
662_bus,Highly sparse,gust,662,2474,0.07200000000000273,,0.018000000000029104,0.033999999999991815,0.018000000000029104,,,,,,0.11000000000001364,0.03499999999996817,0.04399999999998272,,0.014000000000010004,0.013000000000033651
662_bus,Highly sparse,merge,662,2474,0.06700000000000728,,0.018000000000029104,0.03099999999994907,0.023000000000024556,0.049999999999954525,0.01999999999998181,,,,,,0.03300000000001546,,0.014000000000010004,0.010999999999967258
662_bus,Highly sparse,mrg2,662,2474,0.07399999999995543,,0.018000000000029104,0.03199999999992542,,0.0340000000001055,0.019000000000005457,,,,,,0.028999999999996362,,0.013999999999896318,0.011000000000080945
bp_200,Highly sparse,cu,822,3802,0.08199999999999363,,,,,,,0.07200000000000273,0.18200000000001637,0.06100000000003547,,,,,0.020999999999958163,0.03200000000003911
bp_200,Highly sparse,gust,822,3802,0.07799999999997453,,0.029999999999972715,0.05300000000011096,0.045999999999935426,,,,,,0.1290000000000191,0.04899999999997817,0.06200000000001182,,0.022000000000048203,0.01999999999998181
bp_200,Highly sparse,merge,822,3802,0.07799999999997453,,0.029999999999972715,0.04200000000003001,0.19100000000003092,13.299999999999955,0.024999999999977263,,,,,,0.04500000000007276,,0.01999999999998181,0.019000000000005457
bp_200,Highly sparse,mrg2,822,3802,0.0809999999999036,,0.031000000000062755,0.04200000000003001,,0.9519999999999982,0.02400000000000091,,,,,,0.038000000000010914,,0.021999999999934516,0.019000000000005457
bcsstm13,Highly sparse,cu,2003,21943,0.06899999999995998,,,,,,,0.05000000000006821,0.31599999999991724,0.051000000000044565,,,,,0.014000000000010004,0.10900000000003729
bcsstm13,Highly sparse,gust,2003,21943,0.06700000000000728,,0.019000000000005457,0.03300000000001546,0.1289999999999054,,,,,,0.28900000000010095,0.14399999999989177,0.2600000000001046,,0.01599999999996271,0.033999999999991815
bcsstm13,Highly sparse,merge,2003,21943,0.06799999999998363,,0.01999999999998181,0.03200000000003911,0.3829999999999245,1.8490000000000464,0.11899999999991451,,,,,,0.1430000000000291,,0.01700000000005275,0.033999999999991815
bcsstm13,Highly sparse,mrg2,2003,21943,0.06899999999995998,,0.01999999999998181,0.03200000000003911,,0.37599999999997635,0.12799999999992906,,,,,,0.03200000000003911,,0.01700000000005275,0.033999999999991815
bp_0,Highly sparse,cu,822,3276,0.06599999999991724,,,,,,,0.04900000000009186,0.16499999999996362,0.04800000000000182,,,,,0.021999999999934516,0.03200000000003911
bp_0,Highly sparse,gust,822,3276,0.06399999999996453,,0.027000000000043656,0.03599999999994452,0.038000000000010914,,,,,,0.10800000000006094,0.03599999999994452,0.049999999999954525,,0.016000000000076398,0.009999999999990905
bp_0,Highly sparse,merge,822,3276,0.08100000000001728,,0.03300000000001546,0.036999999999920874,0.15300000000002,10.714000000000055,0.02400000000000091,,,,,,0.04699999999991178,,0.019000000000005457,0.011000000000080945
bp_0,Highly sparse,mrg2,822,3276,0.07399999999995543,,0.027000000000043656,0.03499999999996817,,0.83299999999997,0.02400000000000091,,,,,,0.03200000000003911,,0.01599999999996271,0.012000000000057298
bcsstk23,Highly sparse,cu,3134,45178,0.08500000000003638,,,,,,,0.06200000000001182,0.2859999999999445,0.11099999999999,,,,,0.07800000000008822,0.2099999999999227
bcsstk23,Highly sparse,gust,3134,45178,0.08199999999999363,,0.021999999999934516,0.03899999999998727,0.1290000000000191,,,,,,0.2900000000000773,0.15599999999994907,0.375,,0.09199999999998454,0.08500000000003638
bcsstk23,Highly sparse,merge,3134,45178,0.09100000000000819,,0.02400000000000091,0.043000000000006366,0.2279999999999518,0.6630000000000109,0.17200000000002547,,,,,,0.14599999999995816,,0.06100000000003547,0.08399999999994634
bcsstk23,Highly sparse,mrg2,3134,45178,0.07399999999995543,,0.019000000000005457,0.03600000000005821,,0.20799999999997,0.16800000000000637,,,,,,0.038000000000010914,,0.06200000000001182,0.08299999999996999
bcsstk17,Highly sparse,cu,10974,428650,0.3389999999999418,,,,,,,0.18100000000004002,1.8500000000000227,0.18999999999994088,,,,,0.09300000000007458,1.44399999999996
bcsstk17,Highly sparse,gust,10974,428650,0.3970000000000482,,0.09399999999993724,0.04899999999997817,0.32000000000005,,,,,,2.6609999999999445,0.37999999999999545,0.7069999999999936,,0.11099999999999,0.8970000000000482
bcsstk17,Highly sparse,merge,10974,428650,0.3429999999999609,,0.09799999999995634,0.04900000000009186,1.2329999999999472,7.735000000000014,0.37800000000004275,,,,,,0.28899999999998727,,0.08600000000001273,0.8979999999999109
bcsstk17,Highly sparse,mrg2,10974,428650,0.33600000000001273,,0.09600000000000364,0.04800000000000182,,0.9080000000000155,0.33999999999991815,,,,,,0.04399999999998272,,0.08700000000010277,0.8959999999999582
blckhole,Highly sparse,cu,2132,14872,0.08299999999996999,,,,,,,0.05299999999999727,0.20500000000004093,0.04899999999997817,,,,,0.014000000000010004,0.09299999999996089
blckhole,Highly sparse,gust,2132,14872,0.07799999999997453,,0.019000000000005457,0.033999999999991815,0.02400000000000091,,,,,,0.2300000000000182,0.08499999999992269,0.05200000000002092,,0.014999999999986358,0.02100000000007185
blckhole,Highly sparse,merge,2132,14872,0.07600000000002183,,0.01999999999998181,0.03300000000001546,0.03599999999994452,0.19899999999995543,0.07500000000004547,,,,,,0.03600000000005821,,0.01599999999996271,0.020999999999958163
blckhole,Highly sparse,mrg2,2132,14872,0.07699999999999818,,0.020000000000095497,0.03300000000001546,,0.056999999999902684,0.023000000000024556,,,,,,0.028999999999996362,,0.014000000000010004,0.023000000000024556
bcsstk29,Highly sparse,cu,13992,619488,0.24700000000007094,,,,,,,0.16300000000001091,2.391999999999939,0.1710000000000491,,,,,0.08199999999999363,1.1680000000000064
bcsstk29,Highly sparse,gust,13992,619488,0.35199999999997544,,0.09000000000003183,0.045999999999935426,0.5249999999999773,,,,,,4.305000000000064,0.47299999999995634,0.8600000000000136,,0.10300000000006548,0.5879999999999654
bcsstk29,Highly sparse,merge,13992,619488,0.9279999999999973,,0.2099999999999227,0.05000000000006821,1.5799999999999272,6.807000000000016,0.4640000000000555,,,,,,0.40300000000002,,0.18099999999992633,0.5890000000000555
bcsstk29,Highly sparse,mrg2,13992,619488,0.2699999999999818,,0.09800000000007003,0.047000000000025466,,1.0679999999999836,0.38900000000001,,,,,,0.041999999999916326,,0.10300000000006548,0.5869999999999891
1138_bus,Highly sparse,cu,1138,4054,0.25499999999999545,,,,,,,0.12999999999999545,0.21299999999996544,0.09100000000000819,,,,,0.03999999999996362,0.06600000000003092
1138_bus,Highly sparse,gust,1138,4054,0.18200000000001637,,0.03899999999998727,0.07699999999999818,0.04200000000003001,,,,,,0.1490000000000009,0.07699999999999818,0.125,,0.03700000000003456,0.016999999999939064
1138_bus,Highly sparse,merge,1138,4054,0.16599999999993997,,0.03899999999998727,0.06900000000007367,0.049999999999954525,0.11599999999998545,0.05400000000008731,,,,,,0.07799999999997453,,0.03599999999994452,0.01599999999996271
1138_bus,Highly sparse,mrg2,1138,4054,0.1449999999999818,,0.03600000000005821,0.06499999999994088,,0.07600000000002183,0.05200000000002092,,,,,,0.07399999999995543,,0.03700000000003456,0.01599999999996271
bcspwr06,Highly sparse,cu,1454,5300,0.06200000000001182,,,,,,,0.051000000000044565,0.15300000000002,0.04699999999991178,,,,,0.014999999999986358,0.02800000000002001
bcspwr06,Highly sparse,gust,1454,5300,0.06200000000001182,,0.016999999999939064,0.03300000000001546,0.01999999999998181,,,,,,0.11300000000005639,0.03499999999996817,0.047000000000025466,,0.014000000000010004,0.014999999999986358
bcspwr06,Highly sparse,merge,1454,5300,0.05899999999996908,,0.01999999999998181,0.029999999999972715,0.027000000000043656,0.07600000000002183,0.021999999999934516,,,,,,0.03300000000001546,,0.014999999999986358,0.019000000000005457
bcspwr06,Highly sparse,mrg2,1454,5300,0.05999999999994543,,0.01700000000005275,0.03200000000003911,,0.045999999999935426,0.02100000000007185,,,,,,0.028999999999996362,,0.014000000000010004,0.013999999999896318
bcsstk30,Highly sparse,cu,28924,2043492,0.9420000000000073,,,,,,,0.30199999999990723,7.682999999999993,0.2720000000001619,,,,,0.06999999999993634,4.738000000000056
bcsstk30,Highly sparse,gust,28924,2043492,1.4929999999999382,,0.09500000000002728,0.04299999999989268,2.2799999999999727,,,,,,23.113000000000056,1.9149999999999636,2.588000000000193,,0.07399999999984175,3.0570000000000164
bcsstk30,Highly sparse,merge,28924,2043492,0.7409999999999854,,0.11100000000010368,0.04099999999993997,8.367999999999938,77.15200000000004,0.7760000000000673,,,,,,0.8009999999999309,,0.06899999999995998,3.0520000000001346
bcsstk30,Highly sparse,mrg2,28924,2043492,1.0890000000001692,,0.1069999999999709,0.04099999999993997,,9.86200000000008,1.0480000000000018,,,,,,0.03999999999996362,,0.09699999999997999,3.0579999999999927
bcsstm06,Highly sparse,cu,420,420,0.09199999999998454,,,,,,,0.06299999999998818,0.16099999999994452,0.05200000000002092,,,,,0.01999999999998181,0.02400000000000091
bcsstm06,Highly sparse,gust,420,420,0.07799999999997453,,0.020999999999958163,0.04000000000007731,0.01999999999998181,,,,,,0.04499999999995907,0.038000000000010914,0.053999999999973625,,0.020000000000095497,0.009999999999990905
bcsstm06,Highly sparse,merge,420,420,0.08699999999998909,,0.019000000000005457,0.038000000000010914,0.019000000000005457,0.020999999999958163,0.02400000000000091,,,,,,0.03899999999998727,,0.019000000000005457,0.010999999999967258
bcsstm06,Highly sparse,mrg2,420,420,0.07600000000002183,,0.018000000000029104,0.038000000000010914,,0.021999999999934516,0.021999999999934516,,,,,,0.03600000000005821,,0.022000000000048203,0.010999999999967258
bcspwr08,Highly sparse,cu,1624,6050,0.06799999999998363,,,,,,,0.057999999999992724,0.15399999999999636,0.05200000000002092,,,,,0.018000000000029104,0.03099999999994907
bcspwr08,Highly sparse,gust,1624,6050,0.06699999999989359,,0.020000000000095497,0.036999999999920874,0.02500000000009095,,,,,,0.1269999999999527,0.047000000000025466,0.05099999999993088,,0.01700000000005275,0.014000000000010004
bcspwr08,Highly sparse,merge,1624,6050,0.06600000000003092,,0.021999999999934516,0.03600000000005821,0.03099999999994907,0.08199999999999363,0.024999999999977263,,,,,,0.03600000000005821,,0.01700000000005275,0.014000000000010004
bcspwr08,Highly sparse,mrg2,1624,6050,0.06500000000005457,,0.01999999999998181,0.03499999999996817,,0.051000000000044565,0.024999999999977263,,,,,,0.03300000000001546,,0.01599999999996271,0.014999999999986358
bcspwr07,Highly sparse,cu,1612,5824,0.06299999999998818,,,,,,,0.05700000000001637,0.15099999999995362,0.047000000000025466,,,,,0.014000000000010004,0.028999999999996362
bcspwr07,Highly sparse,gust,1612,5824,0.06200000000001182,,0.01700000000005275,0.032999999999901775,0.02100000000007185,,,,,,0.12000000000000455,0.03599999999994452,0.047000000000025466,,0.014000000000010004,0.018000000000029104
bcspwr07,Highly sparse,merge,1612,5824,0.05899999999996908,,0.01700000000005275,0.03200000000003911,0.024999999999977263,0.07799999999997453,0.022000000000048203,,,,,,0.033999999999991815,,0.014000000000010004,0.014999999999986358
bcspwr07,Highly sparse,mrg2,1612,5824,0.06100000000003547,,0.016999999999939064,0.029999999999972715,,0.04500000000007276,0.020999999999958163,,,,,,0.028999999999996362,,0.014000000000010004,0.014999999999986358
bcspwr09,Highly sparse,cu,1723,6511,0.06299999999998818,,,,,,,0.05200000000002092,0.14999999999997726,0.047000000000025466,,,,,0.014000000000010004,0.029999999999972715
bcspwr09,Highly sparse,gust,1723,6511,0.06100000000003547,,0.016999999999939064,0.03300000000001546,0.020999999999958163,,,,,,0.12100000000009459,0.03499999999996817,0.04800000000000182,,0.014000000000010004,0.014999999999986358
bcspwr09,Highly sparse,merge,1723,6511,0.05999999999994543,,0.018000000000029104,0.03099999999994907,0.026000000000067303,0.08499999999992269,0.023000000000024556,,,,,,0.03300000000001546,,0.014000000000010004,0.014999999999986358
bcspwr09,Highly sparse,mrg2,1723,6511,0.05899999999996908,,0.01700000000005275,0.03099999999994907,,0.04800000000000182,0.020999999999958163,,,,,,0.030000000000086402,,0.014000000000010004,0.01599999999996271
bcsstm20,Highly sparse,cu,485,485,0.06299999999998818,,,,,,,0.04500000000007276,0.16300000000001091,0.04499999999995907,,,,,0.01599999999996271,0.02500000000009095
bcsstm20,Highly sparse,gust,485,485,0.05999999999994543,,0.01700000000005275,0.03499999999996817,0.021999999999934516,,,,,,0.044000000000096406,0.03499999999996817,0.049999999999954525,,0.014000000000010004,0.011000000000080945
bcsstm20,Highly sparse,merge,485,485,0.05899999999996908,,0.01700000000005275,0.033999999999991815,0.01700000000005275,0.017999999999915417,0.020999999999958163,,,,,,0.03700000000003456,,0.016000000000076398,0.009000000000014552
bcsstm20,Highly sparse,mrg2,485,485,0.05899999999996908,,0.016000000000076398,0.03599999999994452,,0.019000000000005457,0.02100000000007185,,,,,,0.03099999999994907,,0.016999999999939064,0.009000000000014552
bcsstk21,Highly sparse,cu,3600,26600,0.07599999999990814,,,,,,,0.05700000000001637,0.20799999999997,0.05700000000001637,,,,,0.018000000000029104,0.11099999999999
bcsstk21,Highly sparse,gust,3600,26600,0.07599999999990814,,0.02100000000007185,0.03899999999998727,0.08100000000001728,,,,,,0.23699999999996635,0.09699999999997999,0.06000000000005912,,0.017999999999915417,0.038000000000010914
bcsstk21,Highly sparse,merge,3600,26600,0.07499999999993179,,0.02400000000000091,0.04500000000007276,0.09199999999998454,0.12199999999995725,0.09000000000003183,,,,,,0.043000000000006366,,0.020999999999958163,0.03899999999998727
bcsstk21,Highly sparse,mrg2,3600,26600,0.07399999999995543,,0.023000000000024556,0.03899999999998727,,0.051000000000044565,0.08100000000001728,,,,,,0.03499999999996817,,0.01999999999998181,0.038000000000010914
bcsstm19,Highly sparse,cu,817,817,0.06199999999989814,,,,,,,0.05400000000008731,0.14999999999997726,0.04200000000003001,,,,,0.014999999999986358,0.024999999999977263
bcsstm19,Highly sparse,gust,817,817,0.06100000000003547,,0.01599999999996271,0.033999999999991815,0.01700000000005275,,,,,,0.041999999999916326,0.03300000000001546,0.04600000000004911,,0.012999999999919964,0.009000000000014552
bcsstm19,Highly sparse,merge,817,817,0.05899999999996908,,0.014999999999986358,0.033999999999991815,0.016000000000076398,0.019000000000005457,0.020999999999958163,,,,,,0.03599999999994452,,0.014000000000010004,0.009999999999990905
bcsstm19,Highly sparse,mrg2,817,817,0.06000000000005912,,0.016999999999939064,0.03300000000001546,,0.019000000000005457,0.01999999999998181,,,,,,0.02800000000002001,,0.016999999999939064,0.009000000000014552
bcsstk25,Highly sparse,cu,15439,252241,0.1369999999999436,,,,,,,0.14200000000005275,0.6329999999999245,0.1510000000000673,,,,,0.07699999999999818,0.69399999999996
bcsstk25,Highly sparse,gust,15439,252241,0.13900000000001,,0.06500000000005457,0.03899999999998727,0.16600000000005366,,,,,,0.8439999999999372,0.20000000000004547,0.4230000000000018,,0.06700000000000728,0.4029999999999063
bcsstk25,Highly sparse,merge,15439,252241,0.1369999999999436,,0.07000000000005002,0.03799999999989723,0.40600000000006276,2.3619999999999663,0.24299999999993815,,,,,,0.16000000000008185,,0.06700000000000728,0.39999999999997726
bcsstk25,Highly sparse,mrg2,15439,252241,0.13400000000001455,,0.06899999999995998,0.03600000000005821,,0.5180000000000291,0.22800000000006548,,,,,,0.03199999999992542,,0.06799999999998363,0.40199999999992997
bcsstk18,Highly sparse,cu,11948,149090,0.1349999999999909,,,,,,,0.1309999999999718,0.5470000000000255,0.20100000000002183,,,,,0.09299999999996089,0.5819999999999936
bcsstk18,Highly sparse,gust,11948,149090,0.13399999999990087,,0.02800000000002001,0.04500000000007276,0.19399999999995998,,,,,,0.55499999999995,0.21400000000005548,0.5209999999999582,,0.10800000000006094,0.26900000000000546
bcsstk18,Highly sparse,merge,11948,149090,0.1330000000000382,,0.03099999999994907,0.04900000000009186,0.32799999999997453,1.4589999999999463,0.3269999999999982,,,,,,0.20500000000004093,,0.09199999999998454,0.2519999999999527
bcsstk18,Highly sparse,mrg2,11948,149090,0.13900000000001,,0.031000000000062755,0.04699999999991178,,0.43800000000010186,0.30299999999999727,,,,,,0.04399999999998272,,0.10199999999997544,0.2519999999999527
bcsstk32,Highly sparse,cu,44609,2014701,0.7419999999999618,,,,,,,0.17700000000002092,7.59699999999998,0.22100000000000364,,,,,0.06500000000005457,3.4729999999999563
bcsstk32,Highly sparse,gust,44609,2014701,1.1029999999999518,,0.08799999999996544,0.04000000000007731,1.370999999999981,,,,,,13.348999999999933,1.2180000000000746,1.5079999999999245,,0.09000000000003183,2.375
bcsstk32,Highly sparse,merge,44609,2014701,1.1960000000000264,,0.21699999999998454,0.03899999999998727,4.970000000000027,29.875,0.5910000000001219,,,,,,0.5309999999999491,,0.06799999999998363,2.3869999999999436
bcsstk32,Highly sparse,mrg2,44609,2014701,1.0509999999999309,,0.10500000000001819,0.03999999999996362,,4.447000000000116,0.6959999999999127,,,,,,0.038000000000010914,,0.06600000000003092,2.3740000000000236
bcsstk31,Extremely sparse,cu,35588,1181416,0.4359999999999218,,,,,,,0.1650000000000773,4.469999999999914,0.22100000000000364,,,,,0.07200000000000273,2.269999999999982
bcsstk31,Extremely sparse,gust,35588,1181416,0.54200000000003,,0.08400000000006003,0.03899999999998727,0.7239999999999327,,,,,,6.234000000000037,0.6499999999999773,1.0769999999999982,,0.07200000000000273,1.6309999999999718
bcsstk31,Extremely sparse,merge,35588,1181416,0.72199999999998,,0.10800000000006094,0.04800000000000182,2.6090000000000373,15.878999999999905,0.45699999999999363,,,,,,0.35400000000004184,,0.07399999999995543,1.6270000000000664
bcsstk31,Extremely sparse,mrg2,35588,1181416,0.6410000000000764,,0.1269999999999527,0.03999999999996362,,2.3770000000000664,0.4329999999999927,,,,,,0.03899999999998727,,0.07500000000004547,1.620999999999981
bcsstm08,Extremely sparse,cu,1074,1074,0.06300000000010186,,,,,,,0.04899999999997817,0.14599999999995816,0.04499999999995907,,,,,0.014000000000010004,0.02500000000009095
bcsstm08,Extremely sparse,gust,1074,1074,0.06099999999992178,,0.016000000000076398,0.033999999999991815,0.016999999999939064,,,,,,0.04200000000003001,0.03300000000001546,0.047000000000025466,,0.013999999999896318,0.011000000000080945
bcsstm08,Extremely sparse,merge,1074,1074,0.06100000000003547,,0.01599999999996271,0.03200000000003911,0.018000000000029104,0.016999999999939064,0.020999999999958163,,,,,,0.035000000000081855,,0.014000000000010004,0.009999999999990905
bcsstm08,Extremely sparse,mrg2,1074,1074,0.05999999999994543,,0.014999999999986358,0.03300000000001546,,0.01999999999998181,0.019000000000005457,,,,,,0.02800000000002001,,0.014000000000010004,0.009000000000014552
bcsstm09,Extremely sparse,cu,1083,1083,0.06200000000001182,,,,,,,0.05000000000006821,0.14899999999988722,0.04600000000004911,,,,,0.014999999999986358,0.024999999999977263
bcsstm09,Extremely sparse,gust,1083,1083,0.06399999999996453,,0.014999999999986358,0.03999999999996362,0.019000000000005457,,,,,,0.04100000000005366,0.033999999999991815,0.045999999999935426,,0.014000000000010004,0.011000000000080945
bcsstm09,Extremely sparse,merge,1083,1083,0.06299999999998818,,0.01599999999996271,0.03700000000003456,0.016999999999939064,0.018000000000029104,0.02100000000007185,,,,,,0.03499999999996817,,0.014000000000010004,0.010999999999967258
bcsstm09,Extremely sparse,mrg2,1083,1083,0.06600000000003092,,0.01599999999996271,0.038000000000010914,,0.01999999999998181,0.01999999999998181,,,,,,0.02800000000002001,,0.014000000000010004,0.011000000000080945
bcspwr10,Extremely sparse,cu,5300,21842,0.06700000000000728,,,,,,,0.04800000000000182,0.19499999999993634,0.04900000000009186,,,,,0.013999999999896318,0.09500000000002728
bcspwr10,Extremely sparse,gust,5300,21842,0.06599999999991724,,0.018000000000029104,0.03200000000003911,0.024999999999977263,,,,,,0.22000000000002728,0.08499999999992269,0.09300000000007458,,0.014999999999986358,0.024999999999977263
bcspwr10,Extremely sparse,merge,5300,21842,0.06400000000007822,,0.021999999999934516,0.030000000000086402,0.03099999999994907,0.1330000000000382,0.07299999999997908,,,,,,0.03499999999996817,,0.014999999999986358,0.024999999999977263
bcspwr10,Extremely sparse,mrg2,5300,21842,0.06499999999994088,,0.018000000000029104,0.03099999999994907,,0.04900000000009186,0.024999999999977263,,,,,,0.028999999999996362,,0.013000000000033651,0.024999999999977263
bcsstm11,Extremely sparse,cu,1473,1473,0.06099999999992178,,,,,,,0.05000000000006821,0.1430000000000291,0.04499999999995907,,,,,0.013000000000033651,0.02699999999992997
bcsstm11,Extremely sparse,gust,1473,1473,0.06200000000001182,,0.014999999999986358,0.033999999999991815,0.01700000000005275,,,,,,0.03999999999996362,0.03300000000001546,0.04399999999998272,,0.013000000000033651,0.007999999999924512
bcsstm11,Extremely sparse,merge,1473,1473,0.05899999999996908,,0.016000000000076398,0.03199999999992542,0.015000000000100044,0.017999999999915417,0.020999999999958163,,,,,,0.031000000000062755,,0.013000000000033651,0.009000000000014552
bcsstm11,Extremely sparse,mrg2,1473,1473,0.057999999999992724,,0.014999999999986358,0.03200000000003911,,0.017999999999915417,0.019000000000005457,,,,,,0.027000000000043656,,0.014000000000010004,0.009000000000014552
bcsstm26,Extremely sparse,cu,1922,1922,0.06600000000003092,,,,,,,0.05299999999999727,0.1490000000000009,0.045999999999935426,,,,,0.014999999999986358,0.02400000000000091
bcsstm26,Extremely sparse,gust,1922,1922,0.06299999999998818,,0.01599999999996271,0.033999999999991815,0.018000000000029104,,,,,,0.04200000000003001,0.03300000000001546,0.047000000000025466,,0.014000000000010004,0.010999999999967258
bcsstm26,Extremely sparse,merge,1922,1922,0.06200000000001182,,0.018000000000029104,0.03199999999992542,0.016000000000076398,0.019000000000005457,0.022000000000048203,,,,,,0.036999999999920874,,0.014000000000010004,0.010999999999967258
bcsstm26,Extremely sparse,mrg2,1922,1922,0.06299999999998818,,0.016000000000076398,0.032999999999901775,,0.020000000000095497,0.021999999999934516,,,,,,0.028999999999996362,,0.013000000000033651,0.011999999999943611
bcsstm23,Extremely sparse,cu,3134,3134,0.06199999999989814,,,,,,,0.04900000000009186,0.1490000000000009,0.04699999999991178,,,,,0.015000000000100044,0.024999999999977263
bcsstm23,Extremely sparse,gust,3134,3134,0.06099999999992178,,0.016000000000076398,0.032999999999901775,0.020000000000095497,,,,,,0.1129999999999427,0.033999999999991815,0.04899999999997817,,0.014999999999986358,0.011000000000080945
bcsstm23,Extremely sparse,merge,3134,3134,0.06100000000003547,,0.018000000000029104,0.03099999999994907,0.018000000000029104,0.019000000000005457,0.02299999999991087,,,,,,0.03300000000001546,,0.014000000000010004,0.012000000000057298
bcsstm23,Extremely sparse,mrg2,3134,3134,0.05899999999996908,,0.01599999999996271,0.031000000000062755,,0.020999999999958163,0.022000000000048203,,,,,,0.028999999999996362,,0.016999999999939064,0.009999999999990905
bcsstm24,Extremely sparse,cu,3562,3562,0.06199999999989814,,,,,,,0.04900000000009186,0.15199999999992997,0.04899999999997817,,,,,0.014000000000010004,0.027000000000043656
bcsstm24,Extremely sparse,gust,3562,3562,0.06100000000003547,,0.01599999999996271,0.03499999999996817,0.020000000000095497,,,,,,0.1069999999999709,0.03200000000003911,0.04699999999991178,,0.013000000000033651,0.010999999999967258
bcsstm24,Extremely sparse,merge,3562,3562,0.06000000000005912,,0.018000000000029104,0.03099999999994907,0.018000000000029104,0.01999999999998181,0.023000000000024556,,,,,,0.03300000000001546,,0.012999999999919964,0.009999999999990905
bcsstm24,Extremely sparse,mrg2,3562,3562,0.06399999999996453,,0.01700000000005275,0.033999999999991815,,0.020999999999958163,0.021999999999934516,,,,,,0.02800000000002001,,0.014000000000010004,0.009999999999990905
bcsstm21,Extremely sparse,cu,3600,3600,0.06299999999998818,,,,,,,0.05599999999992633,0.15300000000002,0.051000000000044565,,,,,0.014999999999986358,0.027000000000043656
bcsstm21,Extremely sparse,gust,3600,3600,0.06300000000010186,,0.016999999999939064,0.03499999999996817,0.02100000000007185,,,,,,0.1089999999999236,0.03600000000005821,0.04899999999997817,,0.01599999999996271,0.009999999999990905
bcsstm21,Extremely sparse,merge,3600,3600,0.06100000000003547,,0.019000000000005457,0.032999999999901775,0.018000000000029104,0.01999999999998181,0.02400000000000091,,,,,,0.04000000000007731,,0.014999999999986358,0.010999999999967258
