class,name,n,A_nnz,density_pct,cu_cnnz,man_cnnz,merge_cnnz,merge2_cnnz,cnnz_gap_pct,buf2,cu_we,cu_compute,cu_copy,cu_d2h,cu_kernel,cu_time,cu_write,man_count,man_fill,man_kernel,man_time,merge_time,merge2_time,man_write,phases,cublas_ms
Highly sparse,494_bus,494,1666,0.6826861610582045,4062,4062,4062,4062,0.0,,0.05400000000008731,0.1409999999999627,0.043000000000006366,0.02299999999991087,0.2380000000000564,0.394,,,,,0.395,0.326,0.272,,"{('cu', 'start'): 583.107, ('cu', 'h2dmalloc'): 583.157, ('cu', 'h2d'): 583.17, ('cu', 'workest'): 583.224, ('cu', 'compute'): 583.365, ('cu', 'copy'): 583.408, ('cu', 'pack'): 583.421, ('cu', 'd2h'): 583.444, ('gust', 'start'): 583.51, ('gust', 'h2d'): 583.571, ('gust', 'count'): 583.588, ('gust', 'scan'): 583.619, ('gust', 'expand'): 583.637, ('gust', 'sort'): 583.74, ('gust', 'reduce'): 583.774, ('gust', 'final'): 583.82, ('gust', 'pack'): 583.832, ('gust', 'd2h'): 583.842, ('merge', 'start'): 583.914, ('merge', 'h2d'): 583.973, ('merge', 'count'): 583.996, ('merge', 'scan'): 584.033, ('merge', 'expand'): 584.058, ('merge', 'merge'): 584.103, ('merge', 'final'): 584.134, ('merge', 'compact'): 584.155, ('merge', 'pack'): 584.168, ('merge', 'd2h'): 584.177, ('mrg2', 'start'): 584.25, ('mrg2', 'h2d'): 584.31, ('mrg2', 'count'): 584.326, ('mrg2', 'scan'): 584.356, ('mrg2', 'merge'): 584.393, ('mrg2', 'final'): 584.42, ('mrg2', 'compact'): 584.439, ('mrg2', 'pack'): 584.452, ('mrg2', 'd2h'): 584.46}",0.0661000376567244
Highly sparse,bp_800,822,4534,0.6710237329876096,20224,20224,20224,20224,0.0,,0.06100000000003547,0.19700000000000273,0.05600000000004002,0.03600000000005821,0.3140000000000782,0.54,,,,,0.583,16.881,1.553,,"{('cu', 'start'): 756.04, ('cu', 'h2dmalloc'): 756.111, ('cu', 'h2d'): 756.127, ('cu', 'workest'): 756.188, ('cu', 'compute'): 756.385, ('cu', 'copy'): 756.441, ('cu', 'pack'): 756.458, ('cu', 'd2h'): 756.494, ('gust', 'start'): 756.595, ('gust', 'h2d'): 756.676, ('gust', 'count'): 756.705, ('gust', 'scan'): 756.747, ('gust', 'expand'): 756.798, ('gust', 'sort'): 756.924, ('gust', 'reduce'): 756.965, ('gust', 'final'): 757.033, ('gust', 'pack'): 757.052, ('gust', 'd2h'): 757.075, ('merge', 'start'): 757.19, ('merge', 'h2d'): 757.271, ('merge', 'count'): 757.301, ('merge', 'scan'): 757.341, ('merge', 'expand'): 757.575, ('merge', 'merge'): 773.82, ('merge', 'final'): 773.875, ('merge', 'compact'): 773.898, ('merge', 'pack'): 773.916, ('merge', 'd2h'): 773.938, ('mrg2', 'start'): 774.086, ('mrg2', 'h2d'): 774.182, ('mrg2', 'count'): 774.211, ('mrg2', 'scan'): 774.252, ('mrg2', 'merge'): 775.443, ('mrg2', 'final'): 775.48, ('mrg2', 'compact'): 775.502, ('mrg2', 'pack'): 775.52, ('mrg2', 'd2h'): 775.542}",0.0803678994998335
Highly sparse,bcsstm05,153,153,0.6535947712418301,153,153,153,153,0.0,,0.05899999999996908,0.15300000000002,0.05200000000002092,0.02400000000000091,0.26400000000001,0.471,,,,,0.421,0.35,0.337,,"{('cu', 'start'): 678.388, ('cu', 'h2dmalloc'): 678.452, ('cu', 'h2d'): 678.465, ('cu', 'workest'): 678.524, ('cu', 'compute'): 678.677, ('cu', 'copy'): 678.729, ('cu', 'pack'): 678.748, ('cu', 'd2h'): 678.772, ('gust', 'start'): 678.886, ('gust', 'h2d'): 678.967, ('gust', 'count'): 678.986, ('gust', 'scan'): 679.026, ('gust', 'expand'): 679.046, ('gust', 'sort'): 679.091, ('gust', 'reduce'): 679.13, ('gust', 'final'): 679.183, ('gust', 'pack'): 679.201, ('gust', 'd2h'): 679.211, ('merge', 'start'): 679.317, ('merge', 'h2d'): 679.392, ('merge', 'count'): 679.408, ('merge', 'scan'): 679.445, ('merge', 'expand'): 679.463, ('merge', 'merge'): 679.485, ('merge', 'final'): 679.524, ('merge', 'compact'): 679.548, ('merge', 'pack'): 679.566, ('merge', 'd2h'): 679.575, ('mrg2', 'start'): 679.677, ('mrg2', 'h2d'): 679.749, ('mrg2', 'count'): 679.767, ('mrg2', 'scan'): 679.805, ('mrg2', 'merge'): 679.825, ('mrg2', 'final'): 679.859, ('mrg2', 'compact'): 679.89, ('mrg2', 'pack'): 679.909, ('mrg2', 'd2h'): 679.92}",0.0512499827891588
Highly sparse,bp_600,822,4172,0.6174483930357978,16464,16464,16464,16464,0.0,,0.07100000000002638,0.20499999999992724,0.06200000000001182,0.03700000000003456,0.33799999999996544,0.6,,,,,0.6,16.427,1.572,,"{('cu', 'start'): 733.606, ('cu', 'h2dmalloc'): 733.679, ('cu', 'h2d'): 733.696, ('cu', 'workest'): 733.767, ('cu', 'compute'): 733.972, ('cu', 'copy'): 734.034, ('cu', 'pack'): 734.058, ('cu', 'd2h'): 734.095, ('gust', 'start'): 734.223, ('gust', 'h2d'): 734.312, ('gust', 'count'): 734.345, ('gust', 'scan'): 734.389, ('gust', 'expand'): 734.438, ('gust', 'sort'): 734.562, ('gust', 'reduce'): 734.612, ('gust', 'final'): 734.673, ('gust', 'pack'): 734.696, ('gust', 'd2h'): 734.717, ('merge', 'start'): 734.838, ('merge', 'h2d'): 734.925, ('merge', 'count'): 734.959, ('merge', 'scan'): 735.003, ('merge', 'expand'): 735.225, ('merge', 'merge'): 751.026, ('merge', 'final'): 751.075, ('merge', 'compact'): 751.108, ('merge', 'pack'): 751.134, ('merge', 'd2h'): 751.155, ('mrg2', 'start'): 751.278, ('mrg2', 'h2d'): 751.369, ('mrg2', 'count'): 751.404, ('mrg2', 'scan'): 751.447, ('mrg2', 'merge'): 752.625, ('mrg2', 'final'): 752.671, ('mrg2', 'compact'): 752.699, ('mrg2', 'pack'): 752.721, ('mrg2', 'd2h'): 752.742}",0.0920599559321999
Highly sparse,bp_400,822,4028,0.596136655596403,15238,15238,15238,15238,0.0,,0.055000000000063665,0.17999999999994998,0.051000000000044565,0.03599999999994452,0.2860000000000582,0.498,,,,,0.566,15.279,1.452,,"{('cu', 'start'): 718.865, ('cu', 'h2dmalloc'): 718.929, ('cu', 'h2d'): 718.944, ('cu', 'workest'): 718.999, ('cu', 'compute'): 719.179, ('cu', 'copy'): 719.23, ('cu', 'pack'): 719.249, ('cu', 'd2h'): 719.285, ('gust', 'start'): 719.379, ('gust', 'h2d'): 719.457, ('gust', 'count'): 719.486, ('gust', 'scan'): 719.523, ('gust', 'expand'): 719.565, ('gust', 'sort'): 719.691, ('gust', 'reduce'): 719.731, ('gust', 'final'): 719.812, ('gust', 'pack'): 719.832, ('gust', 'd2h'): 719.85, ('merge', 'start'): 719.972, ('merge', 'h2d'): 720.087, ('merge', 'count'): 720.127, ('merge', 'scan'): 720.175, ('merge', 'expand'): 720.388, ('merge', 'merge'): 735.013, ('merge', 'final'): 735.067, ('merge', 'compact'): 735.092, ('merge', 'pack'): 735.109, ('merge', 'd2h'): 735.128, ('mrg2', 'start'): 735.268, ('mrg2', 'h2d'): 735.364, ('mrg2', 'count'): 735.394, ('mrg2', 'scan'): 735.432, ('mrg2', 'merge'): 736.537, ('mrg2', 'final'): 736.57, ('mrg2', 'compact'): 736.593, ('mrg2', 'pack'): 736.609, ('mrg2', 'd2h'): 736.627}",0.0714239431545138
Highly sparse,662_bus,662,2474,0.5645256980129791,6480,6480,6480,6480,0.0,,0.05200000000002092,0.15699999999992542,0.04500000000007276,0.027000000000043656,0.2540000000000191,0.428,,,,,0.432,0.336,0.302,,"{('cu', 'start'): 564.306, ('cu', 'h2dmalloc'): 564.355, ('cu', 'h2d'): 564.37, ('cu', 'workest'): 564.422, ('cu', 'compute'): 564.579, ('cu', 'copy'): 564.624, ('cu', 'pack'): 564.639, ('cu', 'd2h'): 564.666, ('gust', 'start'): 564.746, ('gust', 'h2d'): 564.818, ('gust', 'count'): 564.836, ('gust', 'scan'): 564.87, ('gust', 'expand'): 564.888, ('gust', 'sort'): 564.998, ('gust', 'reduce'): 565.033, ('gust', 'final'): 565.077, ('gust', 'pack'): 565.091, ('gust', 'd2h'): 565.104, ('merge', 'start'): 565.187, ('merge', 'h2d'): 565.254, ('merge', 'count'): 565.272, ('merge', 'scan'): 565.303, ('merge', 'expand'): 565.326, ('merge', 'merge'): 565.376, ('merge', 'final'): 565.409, ('merge', 'compact'): 565.429, ('merge', 'pack'): 565.443, ('merge', 'd2h'): 565.454, ('mrg2', 'start'): 565.532, ('mrg2', 'h2d'): 565.606, ('mrg2', 'count'): 565.624, ('mrg2', 'scan'): 565.656, ('mrg2', 'merge'): 565.69, ('mrg2', 'final'): 565.719, ('mrg2', 'compact'): 565.738, ('mrg2', 'pack'): 565.752, ('mrg2', 'd2h'): 565.763}",0.0628259731456637
Highly sparse,bp_200,822,3802,0.5626890676706863,13197,13197,13197,13197,0.0,,0.07200000000000273,0.18200000000001637,0.06100000000003547,0.03200000000003911,0.31500000000005457,0.542,,,,,0.589,13.856,1.304,,"{('cu', 'start'): 734.121, ('cu', 'h2dmalloc'): 734.187, ('cu', 'h2d'): 734.203, ('cu', 'workest'): 734.275, ('cu', 'compute'): 734.457, ('cu', 'copy'): 734.518, ('cu', 'pack'): 734.539, ('cu', 'd2h'): 734.571, ('gust', 'start'): 734.678, ('gust', 'h2d'): 734.756, ('gust', 'count'): 734.786, ('gust', 'scan'): 734.839, ('gust', 'expand'): 734.885, ('gust', 'sort'): 735.014, ('gust', 'reduce'): 735.063, ('gust', 'final'): 735.125, ('gust', 'pack'): 735.147, ('gust', 'd2h'): 735.167, ('merge', 'start'): 735.279, ('merge', 'h2d'): 735.357, ('merge', 'count'): 735.387, ('merge', 'scan'): 735.429, ('merge', 'expand'): 735.62, ('merge', 'merge'): 748.92, ('merge', 'final'): 748.965, ('merge', 'compact'): 748.99, ('merge', 'pack'): 749.01, ('merge', 'd2h'): 749.029, ('mrg2', 'start'): 749.147, ('mrg2', 'h2d'): 749.228, ('mrg2', 'count'): 749.259, ('mrg2', 'scan'): 749.301, ('mrg2', 'merge'): 750.253, ('mrg2', 'final'): 750.291, ('mrg2', 'compact'): 750.315, ('mrg2', 'pack'): 750.337, ('mrg2', 'd2h'): 750.356}",0.0917590223252773
Highly sparse,bcsstm13,2003,21943,0.5469329704893483,90811,90811,90811,90811,0.0,,0.05000000000006821,0.31599999999991724,0.051000000000044565,0.10900000000003729,0.41700000000003,0.666,,,,,1.061,2.732,0.773,,"{('cu', 'start'): 584.351, ('cu', 'h2dmalloc'): 584.401, ('cu', 'h2d'): 584.42, ('cu', 'workest'): 584.47, ('cu', 'compute'): 584.786, ('cu', 'copy'): 584.837, ('cu', 'pack'): 584.851, ('cu', 'd2h'): 584.96, ('gust', 'start'): 585.028, ('gust', 'h2d'): 585.095, ('gust', 'count'): 585.114, ('gust', 'scan'): 585.147, ('gust', 'expand'): 585.276, ('gust', 'sort'): 585.565, ('gust', 'reduce'): 585.709, ('gust', 'final'): 585.969, ('gust', 'pack'): 585.985, ('gust', 'd2h'): 586.019, ('merge', 'start'): 586.099, ('merge', 'h2d'): 586.167, ('merge', 'count'): 586.187, ('merge', 'scan'): 586.219, ('merge', 'expand'): 586.602, ('merge', 'merge'): 588.451, ('merge', 'final'): 588.594, ('merge', 'compact'): 588.713, ('merge', 'pack'): 588.73, ('merge', 'd2h'): 588.764, ('mrg2', 'start'): 588.84, ('mrg2', 'h2d'): 588.909, ('mrg2', 'count'): 588.929, ('mrg2', 'scan'): 588.961, ('mrg2', 'merge'): 589.337, ('mrg2', 'final'): 589.369, ('mrg2', 'compact'): 589.497, ('mrg2', 'pack'): 589.514, ('mrg2', 'd2h'): 589.548}",0.5182409659028053
Highly sparse,bp_0,822,3276,0.4848420267462305,9384,9384,9384,9384,0.0,,0.04900000000009186,0.16499999999996362,0.04800000000000182,0.03200000000003911,0.2620000000000573,0.449,,,,,0.457,11.209,1.126,,"{('cu', 'start'): 617.335, ('cu', 'h2dmalloc'): 617.387, ('cu', 'h2d'): 617.401, ('cu', 'workest'): 617.45, ('cu', 'compute'): 617.615, ('cu', 'copy'): 617.663, ('cu', 'pack'): 617.685, ('cu', 'd2h'): 617.717, ('gust', 'start'): 617.797, ('gust', 'h2d'): 617.861, ('gust', 'count'): 617.888, ('gust', 'scan'): 617.924, ('gust', 'expand'): 617.962, ('gust', 'sort'): 618.07, ('gust', 'reduce'): 618.106, ('gust', 'final'): 618.156, ('gust', 'pack'): 618.172, ('gust', 'd2h'): 618.182, ('merge', 'start'): 618.264, ('merge', 'h2d'): 618.345, ('merge', 'count'): 618.378, ('merge', 'scan'): 618.415, ('merge', 'expand'): 618.568, ('merge', 'merge'): 629.282, ('merge', 'final'): 629.329, ('merge', 'compact'): 629.353, ('merge', 'pack'): 629.372, ('merge', 'd2h'): 629.383, ('mrg2', 'start'): 629.484, ('mrg2', 'h2d'): 629.558, ('mrg2', 'count'): 629.585, ('mrg2', 'scan'): 629.62, ('mrg2', 'merge'): 630.453, ('mrg2', 'final'): 630.485, ('mrg2', 'compact'): 630.509, ('mrg2', 'pack'): 630.525, ('mrg2', 'd2h'): 630.537}",0.0923200277611613
Highly sparse,bcsstk23,3134,45178,0.45996948062076437,220632,220632,220632,220632,0.0,,0.06200000000001182,0.2859999999999445,0.11099999999999,0.2099999999999227,0.45899999999994634,0.949,,,,,1.494,1.676,0.857,,"{('cu', 'start'): 604.665, ('cu', 'h2dmalloc'): 604.722, ('cu', 'h2d'): 604.75, ('cu', 'workest'): 604.812, ('cu', 'compute'): 605.098, ('cu', 'copy'): 605.209, ('cu', 'pack'): 605.287, ('cu', 'd2h'): 605.497, ('gust', 'start'): 605.633, ('gust', 'h2d'): 605.715, ('gust', 'count'): 605.737, ('gust', 'scan'): 605.776, ('gust', 'expand'): 605.905, ('gust', 'sort'): 606.195, ('gust', 'reduce'): 606.351, ('gust', 'final'): 606.726, ('gust', 'pack'): 606.818, ('gust', 'd2h'): 606.903, ('merge', 'start'): 607.139, ('merge', 'h2d'): 607.23, ('merge', 'count'): 607.254, ('merge', 'scan'): 607.297, ('merge', 'expand'): 607.525, ('merge', 'merge'): 608.188, ('merge', 'final'): 608.334, ('merge', 'compact'): 608.506, ('merge', 'pack'): 608.567, ('merge', 'd2h'): 608.651, ('mrg2', 'start'): 608.826, ('mrg2', 'h2d'): 608.9, ('mrg2', 'count'): 608.919, ('mrg2', 'scan'): 608.955, ('mrg2', 'merge'): 609.163, ('mrg2', 'final'): 609.201, ('mrg2', 'compact'): 609.369, ('mrg2', 'pack'): 609.431, ('mrg2', 'd2h'): 609.514}",1.7978629330173137
Highly sparse,bcsstk17,10974,428650,0.35593682023042417,1406936,1406936,1406936,1406936,0.0,,0.18100000000004002,1.8500000000000227,0.18999999999994088,1.44399999999996,2.2210000000000036,4.261,,,,,6.05,11.532,3.163,,"{('cu', 'start'): 826.437, ('cu', 'h2dmalloc'): 826.524, ('cu', 'h2d'): 826.776, ('cu', 'workest'): 826.957, ('cu', 'compute'): 828.807, ('cu', 'copy'): 828.997, ('cu', 'pack'): 829.09, ('cu', 'd2h'): 830.534, ('gust', 'start'): 830.716, ('gust', 'h2d'): 831.113, ('gust', 'count'): 831.207, ('gust', 'scan'): 831.256, ('gust', 'expand'): 831.576, ('gust', 'sort'): 834.237, ('gust', 'reduce'): 834.617, ('gust', 'final'): 835.324, ('gust', 'pack'): 835.435, ('gust', 'd2h'): 836.332, ('merge', 'start'): 836.782, ('merge', 'h2d'): 837.125, ('merge', 'count'): 837.223, ('merge', 'scan'): 837.272, ('merge', 'expand'): 838.505, ('merge', 'merge'): 846.24, ('merge', 'final'): 846.529, ('merge', 'compact'): 846.907, ('merge', 'pack'): 846.993, ('merge', 'd2h'): 847.891, ('mrg2', 'start'): 848.331, ('mrg2', 'h2d'): 848.667, ('mrg2', 'count'): 848.763, ('mrg2', 'scan'): 848.811, ('mrg2', 'merge'): 849.719, ('mrg2', 'final'): 849.763, ('mrg2', 'compact'): 850.103, ('mrg2', 'pack'): 850.19, ('mrg2', 'd2h'): 851.086}",63.18029493559152
Highly sparse,blckhole,2132,14872,0.3271861986912552,41546,41546,41546,41546,0.0,,0.05299999999999727,0.20500000000004093,0.04899999999997817,0.09299999999996089,0.30700000000001637,0.554,,,,,0.677,0.58,0.355,,"{('cu', 'start'): 570.009, ('cu', 'h2dmalloc'): 570.074, ('cu', 'h2d'): 570.092, ('cu', 'workest'): 570.145, ('cu', 'compute'): 570.35, ('cu', 'copy'): 570.399, ('cu', 'pack'): 570.413, ('cu', 'd2h'): 570.506, ('gust', 'start'): 570.575, ('gust', 'h2d'): 570.653, ('gust', 'count'): 570.672, ('gust', 'scan'): 570.706, ('gust', 'expand'): 570.73, ('gust', 'sort'): 570.96, ('gust', 'reduce'): 571.045, ('gust', 'final'): 571.097, ('gust', 'pack'): 571.112, ('gust', 'd2h'): 571.133, ('merge', 'start'): 571.263, ('merge', 'h2d'): 571.339, ('merge', 'count'): 571.359, ('merge', 'scan'): 571.392, ('merge', 'expand'): 571.428, ('merge', 'merge'): 571.627, ('merge', 'final'): 571.663, ('merge', 'compact'): 571.738, ('merge', 'pack'): 571.754, ('merge', 'd2h'): 571.775, ('mrg2', 'start'): 571.858, ('mrg2', 'h2d'): 571.935, ('mrg2', 'count'): 571.955, ('mrg2', 'scan'): 571.988, ('mrg2', 'merge'): 572.045, ('mrg2', 'final'): 572.074, ('mrg2', 'compact'): 572.097, ('mrg2', 'pack'): 572.111, ('mrg2', 'd2h'): 572.134}",0.594555982388556
Highly sparse,bcsstk29,13992,619488,0.31642683346621986,1965686,1965686,1965686,1965686,0.0,,0.16300000000001091,2.391999999999939,0.1710000000000491,1.1680000000000064,2.725999999999999,4.356,,,,,7.702,11.633,2.962,,"{('cu', 'start'): 827.992, ('cu', 'h2dmalloc'): 828.044, ('cu', 'h2d'): 828.239, ('cu', 'workest'): 828.402, ('cu', 'compute'): 830.794, ('cu', 'copy'): 830.965, ('cu', 'pack'): 831.047, ('cu', 'd2h'): 832.215, ('gust', 'start'): 832.364, ('gust', 'h2d'): 832.716, ('gust', 'count'): 832.806, ('gust', 'scan'): 832.852, ('gust', 'expand'): 833.377, ('gust', 'sort'): 837.682, ('gust', 'reduce'): 838.155, ('gust', 'final'): 839.015, ('gust', 'pack'): 839.118, ('gust', 'd2h'): 839.706, ('merge', 'start'): 840.08, ('merge', 'h2d'): 841.008, ('merge', 'count'): 841.218, ('merge', 'scan'): 841.268, ('merge', 'expand'): 842.848, ('merge', 'merge'): 849.655, ('merge', 'final'): 850.058, ('merge', 'compact'): 850.522, ('merge', 'pack'): 850.703, ('merge', 'd2h'): 851.292, ('mrg2', 'start'): 851.727, ('mrg2', 'h2d'): 851.997, ('mrg2', 'count'): 852.095, ('mrg2', 'scan'): 852.142, ('mrg2', 'merge'): 853.21, ('mrg2', 'final'): 853.252, ('mrg2', 'compact'): 853.641, ('mrg2', 'pack'): 853.744, ('mrg2', 'd2h'): 854.331}",135.95101097598672
Highly sparse,1138_bus,1138,4054,0.31303955695713814,11142,11142,11142,11142,0.0,,0.12999999999999545,0.21299999999996544,0.09100000000000819,0.06600000000003092,0.4339999999999691,0.971,,,,,0.925,0.784,0.662,,"{('cu', 'start'): 685.446, ('cu', 'h2dmalloc'): 685.664, ('cu', 'h2d'): 685.701, ('cu', 'workest'): 685.831, ('cu', 'compute'): 686.044, ('cu', 'copy'): 686.135, ('cu', 'pack'): 686.175, ('cu', 'd2h'): 686.241, ('gust', 'start'): 686.43, ('gust', 'h2d'): 686.612, ('gust', 'count'): 686.651, ('gust', 'scan'): 686.728, ('gust', 'expand'): 686.77, ('gust', 'sort'): 686.919, ('gust', 'reduce'): 686.996, ('gust', 'final'): 687.121, ('gust', 'pack'): 687.158, ('gust', 'd2h'): 687.175, ('merge', 'start'): 687.373, ('merge', 'h2d'): 687.539, ('merge', 'count'): 687.578, ('merge', 'scan'): 687.647, ('merge', 'expand'): 687.697, ('merge', 'merge'): 687.813, ('merge', 'final'): 687.891, ('merge', 'compact'): 687.945, ('merge', 'pack'): 687.981, ('merge', 'd2h'): 687.997, ('mrg2', 'start'): 688.173, ('mrg2', 'h2d'): 688.318, ('mrg2', 'count'): 688.354, ('mrg2', 'scan'): 688.419, ('mrg2', 'merge'): 688.495, ('mrg2', 'final'): 688.569, ('mrg2', 'compact'): 688.621, ('mrg2', 'pack'): 688.658, ('mrg2', 'd2h'): 688.674}",0.1148929586634039
Highly sparse,bcspwr06,1454,5300,0.25069579909522466,14110,14110,14110,14110,0.0,,0.051000000000044565,0.15300000000002,0.04699999999991178,0.02800000000002001,0.25099999999997635,0.421,,,,,0.429,0.369,0.304,,"{('cu', 'start'): 588.857, ('cu', 'h2dmalloc'): 588.906, ('cu', 'h2d'): 588.919, ('cu', 'workest'): 588.97, ('cu', 'compute'): 589.123, ('cu', 'copy'): 589.17, ('cu', 'pack'): 589.185, ('cu', 'd2h'): 589.213, ('gust', 'start'): 589.288, ('gust', 'h2d'): 589.35, ('gust', 'count'): 589.367, ('gust', 'scan'): 589.4, ('gust', 'expand'): 589.42, ('gust', 'sort'): 589.533, ('gust', 'reduce'): 589.568, ('gust', 'final'): 589.615, ('gust', 'pack'): 589.629, ('gust', 'd2h'): 589.644, ('merge', 'start'): 589.725, ('merge', 'h2d'): 589.784, ('merge', 'count'): 589.804, ('merge', 'scan'): 589.834, ('merge', 'expand'): 589.861, ('merge', 'merge'): 589.937, ('merge', 'final'): 589.97, ('merge', 'compact'): 589.992, ('merge', 'pack'): 590.007, ('merge', 'd2h'): 590.026, ('mrg2', 'start'): 590.101, ('mrg2', 'h2d'): 590.161, ('mrg2', 'count'): 590.178, ('mrg2', 'scan'): 590.21, ('mrg2', 'merge'): 590.256, ('mrg2', 'final'): 590.285, ('mrg2', 'compact'): 590.306, ('mrg2', 'pack'): 590.32, ('mrg2', 'd2h'): 590.334}",0.2294660080224275
Highly sparse,bcsstk30,28924,2043492,0.24426218412514641,8946070,8946070,8946070,8946070,0.0,,0.30199999999990723,7.682999999999993,0.2720000000001619,4.738000000000056,8.257000000000062,14.146,,,,,35.26,91.655,15.758,,"{('cu', 'start'): 1198.846, ('cu', 'h2dmalloc'): 1198.914, ('cu', 'h2d'): 1199.788, ('cu', 'workest'): 1200.09, ('cu', 'compute'): 1207.773, ('cu', 'copy'): 1208.045, ('cu', 'pack'): 1208.115, ('cu', 'd2h'): 1212.853, ('gust', 'start'): 1213.007, ('gust', 'h2d'): 1214.5, ('gust', 'count'): 1214.595, ('gust', 'scan'): 1214.638, ('gust', 'expand'): 1216.918, ('gust', 'sort'): 1240.031, ('gust', 'reduce'): 1241.946, ('gust', 'final'): 1244.534, ('gust', 'pack'): 1244.608, ('gust', 'd2h'): 1247.665, ('merge', 'start'): 1248.279, ('merge', 'h2d'): 1249.02, ('merge', 'count'): 1249.131, ('merge', 'scan'): 1249.172, ('merge', 'expand'): 1257.54, ('merge', 'merge'): 1334.692, ('merge', 'final'): 1335.493, ('merge', 'compact'): 1336.269, ('merge', 'pack'): 1336.338, ('merge', 'd2h'): 1339.39, ('mrg2', 'start'): 1339.945, ('mrg2', 'h2d'): 1341.034, ('mrg2', 'count'): 1341.141, ('mrg2', 'scan'): 1341.182, ('mrg2', 'merge'): 1351.044, ('mrg2', 'final'): 1351.084, ('mrg2', 'compact'): 1352.132, ('mrg2', 'pack'): 1352.229, ('mrg2', 'd2h'): 1355.287}",1172.3742940230295
Highly sparse,bcsstm06,420,420,0.2380952380952381,420,420,420,420,0.0,,0.06299999999998818,0.16099999999994452,0.05200000000002092,0.02400000000000091,0.2759999999999536,0.504,,,,,0.422,0.372,0.337,,"{('cu', 'start'): 672.08, ('cu', 'h2dmalloc'): 672.156, ('cu', 'h2d'): 672.172, ('cu', 'workest'): 672.235, ('cu', 'compute'): 672.396, ('cu', 'copy'): 672.448, ('cu', 'pack'): 672.468, ('cu', 'd2h'): 672.492, ('gust', 'start'): 672.6, ('gust', 'h2d'): 672.678, ('gust', 'count'): 672.699, ('gust', 'scan'): 672.739, ('gust', 'expand'): 672.759, ('gust', 'sort'): 672.804, ('gust', 'reduce'): 672.842, ('gust', 'final'): 672.896, ('gust', 'pack'): 672.916, ('gust', 'd2h'): 672.926, ('merge', 'start'): 673.033, ('merge', 'h2d'): 673.12, ('merge', 'count'): 673.139, ('merge', 'scan'): 673.177, ('merge', 'expand'): 673.196, ('merge', 'merge'): 673.217, ('merge', 'final'): 673.256, ('merge', 'compact'): 673.28, ('merge', 'pack'): 673.299, ('merge', 'd2h'): 673.31, ('mrg2', 'start'): 673.414, ('mrg2', 'h2d'): 673.49, ('mrg2', 'count'): 673.508, ('mrg2', 'scan'): 673.546, ('mrg2', 'merge'): 673.568, ('mrg2', 'final'): 673.604, ('mrg2', 'compact'): 673.626, ('mrg2', 'pack'): 673.648, ('mrg2', 'd2h'): 673.659}",0.0504340277984738
Highly sparse,bcspwr08,1624,6050,0.22939467106699993,16916,16916,16916,16916,0.0,,0.057999999999992724,0.15399999999999636,0.05200000000002092,0.03099999999994907,0.26400000000001,0.447,,,,,0.481,0.402,0.336,,"{('cu', 'start'): 578.534, ('cu', 'h2dmalloc'): 578.588, ('cu', 'h2d'): 578.602, ('cu', 'workest'): 578.66, ('cu', 'compute'): 578.814, ('cu', 'copy'): 578.866, ('cu', 'pack'): 578.884, ('cu', 'd2h'): 578.915, ('gust', 'start'): 578.993, ('gust', 'h2d'): 579.06, ('gust', 'count'): 579.08, ('gust', 'scan'): 579.117, ('gust', 'expand'): 579.142, ('gust', 'sort'): 579.269, ('gust', 'reduce'): 579.316, ('gust', 'final'): 579.367, ('gust', 'pack'): 579.384, ('gust', 'd2h'): 579.398, ('merge', 'start'): 579.486, ('merge', 'h2d'): 579.552, ('merge', 'count'): 579.574, ('merge', 'scan'): 579.61, ('merge', 'expand'): 579.641, ('merge', 'merge'): 579.723, ('merge', 'final'): 579.759, ('merge', 'compact'): 579.784, ('merge', 'pack'): 579.801, ('merge', 'd2h'): 579.815, ('mrg2', 'start'): 579.9, ('mrg2', 'h2d'): 579.965, ('mrg2', 'count'): 579.985, ('mrg2', 'scan'): 580.02, ('mrg2', 'merge'): 580.071, ('mrg2', 'final'): 580.104, ('mrg2', 'compact'): 580.129, ('mrg2', 'pack'): 580.145, ('mrg2', 'd2h'): 580.16}",0.2624699845910072
